Artista,Biografia,Listeners,Playcount,Artistas Similares
The Cadillac Three,"The Cadillac Three, originally known as Cadillac Black, is an American country music group consisting of Jaren Johnston (lead vocals, guitar), Kelby Ray (bass guitar, Dobro, acoustic guitar, vocals), and Neil Mason (drums, vocals). <a href=""https://www.last.fm/music/The+Cadillac+Three"">Read more on Last.fm</a>",65731,817604,Whiskey Myers
Future Islands,"Future Islands is a new wave band based in Baltimore, Maryland, USA. The band is composed of Gerrit Welmers (keyboards and programming), William Cashion (bass, acoustic and electric guitars), Samuel T. Herring (lyrics and vocals) and  Michael Lowry (percussion, since 2020).  Future Islands' music style has been tagged as synthpop, but the band has routinely rejected that classification, considering themselves as post-wave,by combining the romanticism of new wave with the power and drive of post-punk. <a href=""https://www.last.fm/music/Future+Islands"">Read more on Last.fm</a>",772621,27284113,Nation of Language
Egypt Central,"Egypt Central is an American alternative metal band from Memphis, Tennessee. Formed in 2001, they wrote and recorded for one year until generating a buzz in their hometown. After eight shows, they caught the attention of former Lava Records CEO Jason Flom. Flom offered the band a record deal after seeing their live performances. Their self-titled debut album, Egypt Central was recorded with producer Josh Abraham in Los Angeles, California. It experienced many delays, eventually being released by Fat Lady Music on January 15, 2008. <a href=""https://www.last.fm/music/Egypt+Central"">Read more on Last.fm</a>",334839,5950424,Art of Dying
Yusuf / Cat Stevens,"Yusuf Islam (born Steven Demetre Georgiou, 21 July 1948),[1] best known by his former stage name Cat Stevens, is a British musician. He is a singer-songwriter, multi-instrumentalist, educator, philanthropist and prominent convert to Islam.

His albums Tea for the Tillerman and Teaser and the Firecat were both certified as Triple Platinum by the RIAA in the United States; his album Catch Bull at Four sold half a million copies in the first two weeks of release alone, and was Billboard's number-one LP for three consecutive weeks. <a href=""https://www.last.fm/music/Yusuf+%2F+Cat+Stevens"">Read more on Last.fm</a>",779609,12719134,
Vulfpeck,"Vulfpeck is an American funk group founded in 2011 based in Los Angeles. The band has released four EPs, six albums, and a silent album on Spotify titled Sleepify, royalties from which funded Vulfpeck's admission-free tour in 2014. The band's most recent album, Schvitz, was released in December 2022.

The band members attended University of Michigan's music school. They first came together as a rhythm section for a performance at the Duderstadt Center, a university facility that houses an arts library and other resources. <a href=""https://www.last.fm/music/Vulfpeck"">Read more on Last.fm</a>",489162,18831643,The Fearless Flyers
Walk Off the Earth,"Walk Off the Earth is an indie rock band which formed in Burlington, Ontario, Canada in 2006. The band consists of Gianni Luminati, Joel Cassady, Sarah Blackwood, (former) Mike Taylor and (former) Ryan Marshall. Blackwood was also a member of the psychobilly band The Creepshow.

The band has gained success around the world by making low-budget music videos of covers and originals and built their fan base independently with no help from record labels, booking agents or management. <a href=""https://www.last.fm/music/Walk+Off+the+Earth"">Read more on Last.fm</a>",481021,6623806,American Authors
Wanda Jackson,"Wanda Jackson (born Wanda Lavonne Jackson, October 20, 1937 in Maud, Oklahoma) is an American rock and roll singer. Having made her debut recordings at the age of nineteen, she became one of the first popular female rock and roll singers in history and as a result, a pioneering and influential figure in female musicianship. She is known as the ""Queen (or First Lady) of Rockabilly.""

Jackson was still in high school when country singer Hank Thompson heard her sing on an Oklahoma City radio show and asked her to record with his band in 1954. <a href=""https://www.last.fm/music/Wanda+Jackson"">Read more on Last.fm</a>",424522,3834492,Gene Vincent
Kip Moore,"Kip Christian Moore (born April 1, 1980) is an American country music singer and songwriter signed to MCA Nashville. He has released a total of four studio albums for the label: Up All Night, Wild Ones, Slowheart, and Wild World. Moore has charted a total of 12 entries on Billboard Hot Country Songs and Country Airplay including the #1 ""Somethin' 'Bout a Truck"" and four additional Top 10 hits. He has also written songs for Frankie Ballard, Thompson Square, and James Wesley. <a href=""https://www.last.fm/music/Kip+Moore"">Read more on Last.fm</a>",203145,2711327,Randy Houser
Matt Maher,"Matthew Guion Maher (born November 10, 1974) is a singer/songwriter/worship leader originally from Newfoundland, Canada, who later relocated to Mesa, Arizona.  His contribution to contemporary praise and worship within the Catholic Church has been immeasurable and continues to flourish in the Christian world.  Matt's music appeals to a new generation and yet maintains the depth and meaning that Christians need in their music, liturgy, and worship. <a href=""https://www.last.fm/music/Matt+Maher"">Read more on Last.fm</a>",91901,1509275,Chris Tomlin
Pearl Jam,"Pearl Jam is an American alternative rock band formed in Seattle, Washington, in 1990. The band's lineup consists of founding members Jeff Ament (bass guitar), Stone Gossard (rhythm guitar), Mike McCready (lead guitar), and Eddie Vedder (lead vocals, guitar), as well as Matt Cameron (drums), who joined in 1998. Keyboardist Boom Gaspar has also been a touring/session member with the band since 2002. Drummers Jack Irons, Dave Krusen, Matt Chamberlain, and Dave Abbruzzese are former members of the band. <a href=""https://www.last.fm/music/Pearl+Jam"">Read more on Last.fm</a>",3650284,198207535,Eddie Vedder
High Valley,"There’s always been a strong connection between country and Christian music, and few acts better exemplify that unique bond than High Valley. With a fresh, engaging sound that combines the best of contemporary country with compelling faith-based lyrics, High Valley is truly the best of both musical worlds.

“We always describe ourselves as Dierks Bentley as a trio. It’s that new country kind of vibe,” says Brad Rempel, who along with his brothers Bryan and Curtis comprises High Valley “It’s not as pop as some contemporary country. <a href=""https://www.last.fm/music/High+Valley"">Read more on Last.fm</a>",45984,525598,The Reklaws
Demi the Daredevil,"Standing out with their twisted theatrics, intricate arrangements, and psychological lyrics, fans describe Austin, Texas based band Demi the Daredevil as “flamboyant, demented, but still hopeful and exciting”. Demi the Daredevil mixes genres and draws on a wide variety of influences from 80’s soft rock, to dance pop, emo punk, musical theater, and film scores. Altogether, their sound is a darkly theatrical take on alternative rock. Singer/ Songwriter Jeff Azar leads the band with vocals <a href=""https://www.last.fm/music/Demi+the+Daredevil"">Read more on Last.fm</a>",33254,377866,Foreign Figures
Brent Cobb,"Brent Cobb (born in Americus, Georgia) is an American country music singer-songwriter.

If the love of music can follow a bloodline then you could say that writer & recording artist Brent Cobb was born to be a musician. In fact, so many members of Brent’s extended family have musical ability that he can’t really name them all. Music was not only in his blood, it was played and heard in his home as a child and in the homes of most of his relatives throughout his youth. <a href=""https://www.last.fm/music/Brent+Cobb"">Read more on Last.fm</a>",117679,1121686,Turnpike Troubadours
From Ashes to New,"Alt/nu-metal band from Pennsylvania, formed by and centred around vocalist/guitarist Matt Brandyberry.

The idea behind From Ashes to New, was to do something fresh and meaningful. By taking every kind of music that influences them, FATN is able to create a sound that is not only refreshing but also makes you feel as if you've known it all along. With songs geared toward everyday struggles and uplifting lyrics in the direction of self betterment; From Ashes to New looks to capture the attention of listeners from all walks of music. <a href=""https://www.last.fm/music/From+Ashes+to+New"">Read more on Last.fm</a>",200406,5060738,Fight the Fade
Adam Jensen,"Adam Jensen is an award-winning recording artist, songwriter and producer from Boston MA. From an 8 year old classically trained pianist to a 15 year old playing his first gig on the piers in Boston to a 25 year old rocking out at Gillette Stadium with Bon Jovi, Jensen has always known music was his path to staying out of trouble. Formerly known as ""Mission Hill"", Jensen has made a name for himself with a commitment to his songwriting craft and relentless gigging which includes dates all over the world and opening for artists such as Kid Rock <a href=""https://www.last.fm/music/Adam+Jensen"">Read more on Last.fm</a>",180160,2943871,8 Graves
American Aquarium,"American Aquarium is an American alternative country band from Raleigh, NC. 

Formed in 2006, the band derived its name from the Wilco song, “I Am Trying to Break Your Heart,” and is led by band founder and lead vocalist/ guitarist BJ Barham. A new lineup was announced in April 2017 with new faces joining the ranks: Crooks drummer Joey Bybee, Damn Quails bass player Ben Hussey and guitarist Shane Boeker – all from Texas – along with Nashville pedal-steel player Adam Kurtz <a href=""https://www.last.fm/music/American+Aquarium"">Read more on Last.fm</a>",43429,926981,Turnpike Troubadours
My Morning Jacket,"My Morning Jacket is a rock band which formed in 1998 in Louisville, Kentucky, United States. The band consists of Jim James (vocals, guitar), Carl Broemel (guitar), ""Two Tone"" Tommy Blankenship (bass), Bo Koster (keyboards) and Patrick Hallahan (drums). The band is best known for their reverb-soaked sound and their enthusiastic live shows. My Morning Jacket is signed with ATO Records. The band's style is a blend of alternative, alt country, folk rock and psychedelic rock. <a href=""https://www.last.fm/music/My+Morning+Jacket"">Read more on Last.fm</a>",1196935,30515722,Wilco
Rhett Walker,"Rhett Walker Band is a band from Nashville, Tennessee. The band released their debut studio album under the Essential Records label on July 10, 2012 called Come to the River. The band's debut single, "" When Mercy Found Me"", achieved placement on Christian music charts and was nominated for a Grammy. <a href=""https://www.last.fm/music/Rhett+Walker"">Read more on Last.fm</a>",12431,102932,Mac Powell
Black Stone Cherry,"Black Stone Cherry is a southern rock band formed on June 4, 2001 in Edmonton, Kentucky, USA. They are signed to Roadrunner Records. The band is composed of Chris Robertson (lead vocals, guitar), Ben Wells (guitar, background vocals), John Lawhon (bass guitar, background vocals), and John Fred Young (drums, background vocals), son of The Kentucky Headhunters' rhythm guitarist Richard Young. Black Stone Cherry has released six studio albums and four EPs, and has charted fifteen singles on the U.S. Mainstream Rock Tracks charts. <a href=""https://www.last.fm/music/Black+Stone+Cherry"">Read more on Last.fm</a>",411070,10657725,Buckcherry
Green Day,"Green Day is an American punk/rock band formed in the East Bay of California in 1987 by lead vocalist and guitarist Billie Joe Armstrong together with bassist and backing vocalist Mike Dirnt. For most of the band's career, they have been a power trio with drummer Tré Cool, who replaced John Kiffmeyer in 1990 before the recording of the band's second studio album, Kerplunk (1991). Before taking its current name in 1989, Green Day was called Blood Rage, then Sweet Children. <a href=""https://www.last.fm/music/Green+Day"">Read more on Last.fm</a>",5415594,307912704,Foxboro Hot Tubs
Cole Swindell,"Cole Swindell is a country music singer and songwriter. He has written singles for Craig Campbell, Thomas Rhett, Scotty McCreery, and Luke Bryan, and has released four albums for Warner Bros. Records Nashville. He has released 13 singles, eight of which have reached #1 on the Hot Country Songs and/or Country Airplay charts, with three more reaching the Top 10.

His parents are William Keith Swindell and Betty Carol Rainey. His father died unexpectedly on September 2, 2013, at 65. <a href=""https://www.last.fm/music/Cole+Swindell"">Read more on Last.fm</a>",198786,3573293,Lee Brice
Chubby Checker,"Chubby Checker is the stage name of Ernest Evans (born 3 October 1941), an American singer-songwriter best known for popularizing the dance The Twist with his 1960 song ""The Twist"". In September 2008, ""The Twist"" topped Billboard's list of the most popular singles to have appeared in the Hot 100 since its debut in 1958.

He was born in Spring Gulley, SC, USA, and raised in South Philadelphia, Pennsylvania, and attended South Philadelphia High School with Frankie Avalon and Fabian. <a href=""https://www.last.fm/music/Chubby+Checker"">Read more on Last.fm</a>",509822,2861762,Bill Haley
Health,"Health (stylized as HEALTH) are an American industrial/noise rock band from Los Angeles, California. The band currently consists of drummer B.J. Miller, vocalist and guitarist Jake Duzsik, and bassist and producer John Famiglietti. It formerly also included Jupiter Keyes, who left in 2015. Originating from the Los Angeles underground experimental music community, they gained prominence with a remix of ""Crimewave"" by Crystal Castles before releasing a self-titled album in 2007. <a href=""https://www.last.fm/music/Health"">Read more on Last.fm</a>",807894,23174752,
Mitch Rossell," <a href=""https://www.last.fm/music/Mitch+Rossell"">Read more on Last.fm</a>",15224,110617,Renee Blair
Sylvan Esso,"Sylvan Esso is a Durham, NC, USA duo of vocalist Amelia Meath and electronic musician Nick Sanborn. Their début was the double A-side 12"" Hey Mami / Play It Right (16 Jul 2013), featuring a capella and instrumental versions of each song.

Meath’s powerful voice is front and center, unjoined by fellow harmonizers as it is in her folk group, Mountain Man. Sanborn, who plays bass in the genre-destroying Megafaun, creates intricate, pulsing grooves for Meath’s voice to inhabit.

Sites: SoundCloud, Deezer, Discogs and BandCamp <a href=""https://www.last.fm/music/Sylvan+Esso"">Read more on Last.fm</a>",558128,12023091,Lucius
Florida Georgia Line,"Florida Georgia Line is an American country music duo founded in 2010 by vocalists and songwriters Tyler Hubbard of Georgia and Brian Kelley of Florida; however, the band is on an indefinite hiatus from touring and “taking a break” from making music together as the members pursue solo careers. Their 2012 debut single ""Cruise"" broke two major sales records: it was downloaded over seven million times, making it the first country song ever to receive the Diamond certification <a href=""https://www.last.fm/music/Florida+Georgia+Line"">Read more on Last.fm</a>",525381,11271788,Luke Bryan
Blitzen Trapper,"Blitzen Trapper is an experimental rock/folk sextet which formed in Portland, Oregon, United States in 2000. The band consists of Eric Earley (vocals, guitar, keyboards), Erik Menteer (guitar, keyboards), Marty Marquis (guitar, keyboards, vocals), Michael Van Pelt (bass), Drew Laughery (keyboards) and Brian Koch (drums, vocals).

In various combinations and guises, the group had already played a long time together before the ""crystalization event"" in July 2000 on the slopes of the famous volcano Mt. <a href=""https://www.last.fm/music/Blitzen+Trapper"">Read more on Last.fm</a>",557629,8788810,Fruit Bats
100 gecs,"100 gecs is an experimental hyperpop duo from St. Louis, Missouri. Formed in 2015, the duo comprises Dylan Brady and Laura Les, who also performs as osno1. 

Brady and Les, who lived in Kirkwood and Webster Groves respectively, initially crossed paths during high school at a rodeo. However, it was not until they reconnected at a house party in 2012 that they contemplated collaborating. Winter of 2015 marked their first foray into joint music production, with recording sessions taking place in Chicago. <a href=""https://www.last.fm/music/100+gecs"">Read more on Last.fm</a>",906290,64774816,Dylan Brady
The Rolling Stones,"The Rolling Stones is an English rock band formed in London in 1962. Active for six decades, they are one of the most popular and enduring bands of the rock era. In the early 1960s, the Rolling Stones pioneered the gritty, rhythmically driven sound that came to define hard rock. Their first stable line-up consisted of vocalist Mick Jagger, multi-instrumentalist Brian Jones, guitarist Keith Richards, bassist Bill Wyman, and drummer Charlie Watts. During their formative years <a href=""https://www.last.fm/music/The+Rolling+Stones"">Read more on Last.fm</a>",5145009,225002564,Keith Richards
Cam,"There are several artists with the name Cam:

Camaron Marvel Ochs, an American country music singer and songwriter signed to Arista Nashville. She is best known for the song ""Burning House"" from her album Untamed. As a songwriter, she is best known for ""Fall Madly in Love with You"", a track from Maggie Rose's debut album Cut to Impress, as well as ""Maybe You're Right"" from Miley Cyrus' album Bangerz.

Cam, a gospel singer from Spencer, Oklahoma. He aspired to be an R&B singer and while in pursuit of his dreams, Cam met Jesus Christ. <a href=""https://www.last.fm/music/Cam"">Read more on Last.fm</a>",199027,1618966,Carly Pearce
The Strokes,"The Strokes is an indie rock band, known for their distinctive sound and cultural impact, particularly in the early 2000s.

Members
Julian Casablancas (vocals), Nick Valensi (guitar), Albert Hammond Jr. (guitar), Nikolai Fraiture (bass), and Fabrizio Moretti (drums)

Formation
The founding process of The Strokes was a serendipitous convergence of childhood connections and a shared musical vision. Julian Casablancas, Fabrizio Moretti, and Nick Valensi, childhood friends with varying musical experiences, came together in the late '90s. <a href=""https://www.last.fm/music/The+Strokes"">Read more on Last.fm</a>",4855314,347932053,Julian Casablancas
OneRepublic,"OneRepublic is an American pop-rock band formed in Colorado Springs, Colorado, in 2002. The lineup currently consists of Ryan Tedder (lead vocals, piano), Zach Filkins (lead guitar, viola), Drew Brown (rhythm guitar), Brent Kutzle (bass, cello), Eddie Fisher (drums), and Brian Willett (keyboards, violin).

The band achieved its first commercial success on Myspace as an unsigned act. In late 2002, after OneRepublic played shows throughout the Los Angeles area <a href=""https://www.last.fm/music/OneRepublic"">Read more on Last.fm</a>",3771106,110710766,Imagine Dragons
Common Kings,"Common Kings produce phenomenal pop hits with rock, reggae, R&B and classic soul influences. Lead singer JR King (Hawaii/Samoa), guitarist Taumata Grey (Samoa), bassist Ivan Kirimaua (Fiji/Kiribati), and drummer Jerome Taito (Tonga) grew up in dynamic households filled with vibrant passion for music. The Kings individual musical journeys were inspired by artists like Musiq Soulchild, Raphael Saadiq, D'Angelo, Van Morrison, Stevie Wonder, George Benson <a href=""https://www.last.fm/music/Common+Kings"">Read more on Last.fm</a>",58353,757313,J Boog
Austin French,"Growing up in small town Georgia, young Austin French dreamed of writing songs as a means to share his faith and passion for Jesus. Being surrounded by a musical family gave him the opportunity to grow towards that goal. As he began to develop his gifts, Austin began touring while in high school, taking his music to stages, churches, and anyone who would listen.

At the age of eighteen, Austin began leading at Journey Church in Tifton, Georgia and eventually became their full-time worship pastor. <a href=""https://www.last.fm/music/Austin+French"">Read more on Last.fm</a>",16082,207518,Jordan Feliz
Ryan Hurd,"Country newcomer Ryan Hurd has had hit songs coming through radio speakers across America since he signed with Universal Music Publishing as a songwriter three years ago. Hurd has written songs that have been recorded by Blake Shelton, Tim McGraw, Jake Owen, Rascal Flatts, Randy Houser, Darius Rucker, The Cadillac Three, Brothers Osborne and the Swon Brothers. 

Hurd recently celebrated his first No. 1 single as a songwriter with the CMA-nominated duet “Lonely Tonight,” recorded by Blake Shelton and Ashley Monroe. <a href=""https://www.last.fm/music/Ryan+Hurd"">Read more on Last.fm</a>",108502,1088585,Jordan Davis
The Okee Dokee Brothers,"As childhood best friends and band mates growing up in Denver, Colorado, Joe Mailander and Justin Lansing dreamed of being professional singer-songwriters.  Then, one day (poof!) they were all grown up and playing their music on the scene. After years of touring the Midwest with their bluegrass band, Joe and Justin decided to keep their folk roots, but return to where it all began: childhood imagination.  That’s when they moved to Minneapolis to start their “kindie” band called The Okee Dokee Brothers. <a href=""https://www.last.fm/music/The+Okee+Dokee+Brothers"">Read more on Last.fm</a>",13255,259746,Randy Kaplan
Jordan Feliz,"in 2006, Jordan Feliz began his musical career with the rock band A Current Affair, as they were in search of a new lead singer. In 2015. In 2015, Feliz signed to the Christian lable Centricity Music as a solo artist. With Cintricity he has released two albums: Beloved and The River. <a href=""https://www.last.fm/music/Jordan+Feliz"">Read more on Last.fm</a>",47036,662221,Austin French
Zac Brown Band,"Zac Brown Band is an American country music band based in Atlanta, Georgia. The band has released seven studio albums along with two live albums, one greatest-hits album, and two extended plays. They have also 16 singles on the Billboard Hot Country Songs or Country Airplay chart, of which 13 have reached #1. Their first album, The Foundation, is certified triple-platinum by the Recording Industry Association of America, while its follow-ups, You Get What You Give and Uncaged, are certified platinum. <a href=""https://www.last.fm/music/Zac+Brown+Band"">Read more on Last.fm</a>",880956,17451487,Kenny Chesney
LOVING,"Loving are an indie folk/pop collaboration of David Parry and brothers, Jesse and Lucas Henderson from British Columbia, Canada. The band came together several years ago as a result of their shared summers planting trees in the capitalist ruins of western Canada's forests. Unquestionably, this organic chemistry contributed to Loving’s lo-fi wonderment of a relaxed and airy warm pop of yesteryear; like looking through the lens of a super eight film from the seventies. Its vibe is similar to golden sunbeams on a summer beach day. <a href=""https://www.last.fm/music/LOVING"">Read more on Last.fm</a>",506792,8342100,Good Morning
Tame Impala,"Tame Impala is a psychedelic rock band of Australian musician Kevin Parker, who writes, records, produces, and performs. As a touring act, Tame Impala consists of Parker (guitar, vocals), Dominic Simper (guitar, synthesiser), Jay Watson (synthesiser, vocals, guitar), Cam Avery (bass guitar, vocals), and Julien Barbagallo (drums, vocals). Many of the band members, including Parker, are collaborators with fellow Australian psychedelic rock band Pond. <a href=""https://www.last.fm/music/Tame+Impala"">Read more on Last.fm</a>",3252105,270633956,Pond
Three Days Grace,"Three Days Grace are a Canadian rock band, formed under the name Groundswell in Norwood, Ontario, Canada in 1992. After a breakup in 1995, the band reformed in 1997 under its current name and with a line-up consisting of guitarist and lead vocalist Adam Gontier, drummer and backing vocalist Neil Sanderson, and bassist Brad Walst. In 2003, Barry Stock was recruited as the band's lead guitarist. The band has released seven studio albums, with a record fourteen #1 hits on Mainstream Rock. <a href=""https://www.last.fm/music/Three+Days+Grace"">Read more on Last.fm</a>",3116676,125870358,Saint Asonia
X Ambassadors,"X Ambassadors is an American alternative rock band hailing from Ithaca, New York. The band was formed in 2009 by brothers Sam and Casey Harris, and childhood friend Noah Feldshuh. Initially, the group started out playing local gigs and self-releasing music, but their unique sound soon caught the attention of record labels.

The band's music is an eclectic mix of genres, including alternative rock, indie rock, and pop. They are known for their energetic and emotional live performances <a href=""https://www.last.fm/music/X+Ambassadors"">Read more on Last.fm</a>",952611,13950175,Grizfolk
Kurt Vile,"Kurt Vile (born 1980 in Philadelphia) is an American guitarist and singer. Previously the lead guitarist in the band The War on Drugs, he began his solo career in 2008.

Though his name is sometimes assumed to be a pseudonym due to its similarity to German composer Kurt Weill, it is in fact his birth name, as given by his parents Donna and Charles Vile.

Vile began his musical career in 2003 creating lo-fi home recordings with frequent collaborator Adam Granduciel. <a href=""https://www.last.fm/music/Kurt+Vile"">Read more on Last.fm</a>",737417,24385656,Courtney Barnett & Kurt Vile
I Am They,"I Am They was an American contemporary Christian music band from Carson City, Nevada, formed in 2008. Although they changed members throughout the years, they remained known for their timeless three-part harmonies.

2015 was their breakthrough year with the release of their self-title studio album debut with label Essential Records, and touring with the ""Rock and Worship Roadshow"".

In March 2016, Abbie Parker replaced original female lead vocalist Stephanie Kulla. <a href=""https://www.last.fm/music/I+Am+They"">Read more on Last.fm</a>",33330,504859,We the Kingdom
Matthew West,"Matthew Joseph West, born on April 25, 1977, in Downers Grove, Illinois, is a popular Christian singer-songwriter. He was raised in a suburb of Chicago, IL, where he discovered music at an early age. As the son of a minister, he grew up in the front pew, listening to his mom harmonize and following her lead. By the time he reached high school, Matthew remained involved in music and received a scholarship to study music at Millikin University in Illinois. <a href=""https://www.last.fm/music/Matthew+West"">Read more on Last.fm</a>",191482,2439863,MercyMe
Bastille,"Bastille is an indie rock band from South London, England that formed in 2010. Bastille started out as a solo project by singer-songwriter Dan Smith, who later decided to form a band. The quartet consists of Dan Smith, Chris 'Woody' Wood, Will Farquarson and Kyle Simmons. The name of the band comes from Bastille Day, which was the day when Smith was born. Bastille released their latest album, 'Give Me the Future', on 4 February 2022 to international critical acclaim. <a href=""https://www.last.fm/music/Bastille"">Read more on Last.fm</a>",2021953,76131368,To Kill a King
The Learning Station,"The Learning Station is an educational children's musical group, comprising the husband-and-wife team Don and Laurie Monopoli, and their friend Jan Hrkach.[1]
Don Monopoli founded the group in Connecticut before moving to Melbourne, Florida in the late 1980s. At that time, Hrkach, who also partnered with Monopoli in a Brevard County recording studio, joined the group.[2] The group has released multiple albums, and performed across the US.[2] Group member Laurie Monopoli has an early childhood education degree <a href=""https://www.last.fm/music/The+Learning+Station"">Read more on Last.fm</a>",17786,126412,Amy Liz
Intervals,"1) Intervals are a Canadian/American progressive metal band. Intervals originally started as a creative outlet for guitarist Aaron Marshall in 2011 after the demise of his previous band; he wrote, recorded and programmed all the instruments for the debut EP ""The Space Between"".

After the release of ""The Space Between"", Aaron recruited 3 more members and made Intervals into an instrumental band. The band toured extensively and recorded a follow up EP, ""In Time"", in 2012. <a href=""https://www.last.fm/music/Intervals"">Read more on Last.fm</a>",129155,4414170,Plini
Shane & Shane,"Shane & Shane are a Christian band known mostly for their praise and worship songs and recordings. The band consists of Shane Barnard and Shane Everett. The pair used to lead worship at Breakaway Ministries at Texas A&M University. After putting out an album or two, they started doing the recording and touring full time. By God’s grace and gifting, they’ve put out a lot of music. Their aim is that their music would worship God and encourage others to love God more. <a href=""https://www.last.fm/music/Shane+&+Shane"">Read more on Last.fm</a>",127912,2802781,CityAlight
Lisa,"There are at least eight known artists with the name ""Lisa"": two are from Japan, one from Thailand who based in South Korea, one from France, two from Holland, one from USA, and one from Italy. 

1) Risa Oribe (織部里沙 Oribe Risa, born June 24, 1987), better known by her stage name LiSA  is a Japanese singer signed to Aniplex under Sony Music Artists. Her stage name is an acronym for 'Love is Same All', a band she formed in 2008. She is known <a href=""https://www.last.fm/music/Lisa"">Read more on Last.fm</a>",1254968,67484652,ASCA
Fleet Foxes,"Fleet Foxes are an American indie folk band formed in Seattle, Washington in 2006. The band consists of Robin Pecknold (vocals, guitar), Skyler Skjelset (guitar, mandolin, backing vocals), Casey Wescott (keyboards, mandolin, backing vocals), Christian Wargo (bass, guitar, backing vocals) and Morgan Henderson (upright bass, guitar, woodwinds, violin, percussion, saxophone).

Led by singer-songwriter Robin Pecknold, the band came to prominence in 2008 with the release of their second EP Sun Giant and their debut album Fleet Foxes on Sub Pop. <a href=""https://www.last.fm/music/Fleet+Foxes"">Read more on Last.fm</a>",2232574,100634508,Father John Misty
Dominic Fike,"Dominic David Fike (Born December 30, 1995) is an American Singer and Alternative hip-hop artist from Naples, Florida. Fike first received recognition after releasing several popular songs on the website SoundCloud. Following the release of his debut EP, Don't Forget About Me, Demos, he signed to Columbia Records. Fike's song ""3 Nights"" reached the top ten in multiple countries. He later collaborated with the band BROCKHAMPTON and singer Halsey. In June 2020, Fike released the single ""Chicken Tenders"". <a href=""https://www.last.fm/music/Dominic+Fike"">Read more on Last.fm</a>",1718156,90603058,Jean Dawson
BLUE ENCOUNT,"Japanese rock band formed in 2004.
Indie debut in 2010, major debut in 2014 through Ki/oon Music.

-Tanabe Shunichi (Vo/Gt)
-Eguchi Yuuya (Gt/Leader)
-Takamura Yoshihide (Dr)
-Tsujimura Yuuta (Ba)

http://blueencount.jp/ <a href=""https://www.last.fm/music/BLUE+ENCOUNT"">Read more on Last.fm</a>",155888,2253284,SPYAIR
Giant Panda Guerilla Dub Squad,"www.LivePanda.com

Giant Panda Guerilla Dub Squad (GPGDS) is known for folding the aesthetics of the jamband scene into the structures of reggae. In the live setting, the band performs extended jams, while their previous studio albums have blended roots reggae with psychedelia (In These Times, 2012) or diverged from the genre completely, journeying into straight Americana (Country, 2012). On STEADY, the band’s fourth studio album (and first on Easy Star Records) <a href=""https://www.last.fm/music/Giant+Panda+Guerilla+Dub+Squad"">Read more on Last.fm</a>",47952,476945,The Expanders
Bush,"Bush may refer to at least 3 artists:

1. A British post-grunge band
2. A Canadian rock band
3. A Latvian hip-hop artist

1. Bush is an English alternative rock band formed in 1992. The group chose the name ""Bush"" because they used to live in Shepherd's Bush, London.

Their first album, Sixteen Stone (1994), was a huge commercial success. Almost overnight, Bush went from playing small pubs in London to headlining arenas in the US, the result of extensive promotion on MTV and non-stop touring. <a href=""https://www.last.fm/music/Bush"">Read more on Last.fm</a>",1526404,27784692,Candlebox
León Larregui,"León Larregui nació en Cuernavaca, Morelos, el 1 de diciembre de 1973.
Hijo de Rubén Larregui del Toro. A los 21 años empezó a estudiar la carrera de Licenciatura en Artes Plásticas en La Esmeralda. Para aquel entonces, trabajaba como animador gráfico, además de estar involucrado en el arte de muchas películas en ese periodo. Sin embargo, el mismo afirma que las ganancias económicas eran muy pocas, por tanto, tuvo que ser modelo de Armani y actuar en varios videos <a href=""https://www.last.fm/music/+noredirect/Le%C3%B3n+Larregui"">Read more on Last.fm</a>",194216,5288061,Zoé
So!YoON!,"So!YoON! (Korean: 황소윤 ; Hwang Soyoon; born May 23, 1997) is a singer, a songwriter and a guitarist of Seoul, South Korea. In 2016, at the age of 18, So!YoON! formed the band, Se So Neon (새소년), and began her career as a musician.

Armed with her own unique voice and energetic live performance, and as a front person of SE SO NEON, So!YoON! has turned SE SO NEON into one of the most popular bands among independent music scene of Seoul. Moreover <a href=""https://www.last.fm/music/So%21YoON%21"">Read more on Last.fm</a>",297877,13553264,태양
The Elovaters,"The Elovaters are a Boston-based American reggae group formed in 2014. <a href=""https://www.last.fm/music/The+Elovaters"">Read more on Last.fm</a>",26429,335927,DENM
BUMP OF CHICKEN,"BUMP OF CHICKEN is a Japanese rock band formed in 1994 by 4 members: Motoo Fujiwara (Vocal/Guitar), Hiroaki Masukawa (Guitar), Yoshifumi Naoi (Bass) and Hideo Masu (Drums). They have been friends since preschool in the city of Sakura, Chiba Prefecture. Motoo's lyrics in particular receive acclaim.  The band chose the English name to mean ""cowards strike back"" although they have admitted in interviews that it might not be grammatically correct English. <a href=""https://www.last.fm/music/BUMP+OF+CHICKEN"">Read more on Last.fm</a>",233841,12729090,フジファブリック
Awolnation,"AWOLNATION is an American indie rock band from Los Angeles, CA, USA, active since 2009, and is the solo project of Aaron Bruno, formerly of Under the Influence of Giants and Home Town Hero. The Sail Songfacts reports that Bruno used to leave high school without saying goodbye to his friends because it was easier, so they used to nickname him 'Awol' (absence without leave). When Bruno decided to form his own band, he decided to name it after his high school moniker. <a href=""https://www.last.fm/music/Awolnation"">Read more on Last.fm</a>",1363886,26032488,
