Artista,Biografia,Listeners,Playcount,Artistas Similares
Marshmello,"(1) Chris Comstock, better known by his stage name Marshmello, was born on May 19, 1992. He is an American electronic dance music producer and DJ. He first gained international recognition by remixing songs by Jack Ü and Zedd, and later collaborated with artists including Omar LinX, Ookay, Jauz and Slushii. In January 2017, his song ""Alone"" appeared on the U.S. Billboard Hot 100 chart.
In 2018, he released ""Friends"", a collaboration with British singer Anne-Marie which peaked in the top 20 in the US. <a href=""https://www.last.fm/music/Marshmello"">Read more on Last.fm</a>",2013583,51355330,Martin Garrix
Nasty Power," <a href=""https://www.last.fm/music/Nasty+Power"">Read more on Last.fm</a>",172,397,Heartbits
Post Malone,"Austin Richard Post (born July 4, 1995), known professionally as Post Malone, is an American rapper, singer, songwriter, and record producer. Known for his variegated vocals, Malone has gained acclaim for blending genres and subgenres of hip-hop, pop, R&B, and trap. His stage name was derived from inputting his birth name into a rap name generator

Malone began his music career in 2011 and gained recognition with his 2015 debut single ""White Iverson"", which peaked at number 14 on the US Billboard Hot 100. <a href=""https://www.last.fm/music/Post+Malone"">Read more on Last.fm</a>",2807676,249334828,Tyla Yaweh
Lorde,"Ella Marija Lani Yelich-O'Connor, known professionally as Lorde (born 7 November 1996 in Takapuna, Auckland, New Zealand), is a New Zealand singer-songwriter. Taking inspiration from aristocracy for her stage name, she is known for her unconventional musical styles and introspective songwriting.

Lorde expressed interest in performing at local venues in her early teens. She signed with Universal Music Group (UMG) in 2009 and collaborated with producer Joel Little in 2011 to start recording music. <a href=""https://www.last.fm/music/Lorde"">Read more on Last.fm</a>",2978704,284003997,Caroline Polachek
Dembek," <a href=""https://www.last.fm/music/Dembek"">Read more on Last.fm</a>",1168,3863,Colin!
Nicole Knight," <a href=""https://www.last.fm/music/Nicole+Knight"">Read more on Last.fm</a>",16,52,
Will Berger," <a href=""https://www.last.fm/music/Will+Berger"">Read more on Last.fm</a>",2138,13832,Andrés Galván
Vibe2Vibe," <a href=""https://www.last.fm/music/Vibe2Vibe"">Read more on Last.fm</a>",8665,40543,James Major
Easy Smith," <a href=""https://www.last.fm/music/Easy+Smith"">Read more on Last.fm</a>",1145,4423,Lil Glory
Unholy,"There is more than one artist with this name.

1) Unholy was a Finnish doom metal band that was considerably influential to funeral doom and death-doom styles. They formed in the late '80s as Holy Hell, and changed their name to Unholy in 1990. They released two demos in 1990 (""Procession of Black Doom"" and ""Demo 11.90""), an EP ""Trip to Depressive Autumn"" in 1991 and four full-lengths: ""From the Shadows"" in 1993 on Lethal Records, ""The Second Ring of Power"" (1994), ""Rapture"" (1998) and ""Gracefallen"" (1999) on Avantgarde Music. <a href=""https://www.last.fm/music/Unholy"">Read more on Last.fm</a>",39199,562306,diSEMBOWELMENT
Thomas Rivera," <a href=""https://www.last.fm/music/Thomas+Rivera"">Read more on Last.fm</a>",1935,6227,Bryan Moore
Ashley Craig," <a href=""https://www.last.fm/music/Ashley+Craig"">Read more on Last.fm</a>",1615,5433,Heartbits
Jess Glynne,"Jessica Hannah ""Jess"" Glynne (born 20 October 1989) is an English singer-songwriter. She is signed to Atlantic Records UK.[4] 

She is best known for featuring on Clean Bandit's 2014 single ""Rather Be""; the song reached number one on the UK Singles Chart and Irish Singles Chart. She also featured on Route 94's single ""My Love"", which was released weeks later and also reached number one on the UK Singles Chart and Scottish Chart. 

Her debut single, ""Right Here"", has charted at number 6 in the UK. <a href=""https://www.last.fm/music/Jess+Glynne"">Read more on Last.fm</a>",613971,9140552,Ella Henderson
Top 40," <a href=""https://www.last.fm/music/+noredirect/Top+40"">Read more on Last.fm</a>",2216,7376,
Demi Lovato,"Demetria Devonne Lovato, professionally known as Demi Lovato, is an American singer, songwriter and actress. After appearing on the children's television series Barney & Friends (2002–2004), Lovato rose to prominence for playing Mitchie Torres in the musical television film Camp Rock (2008) and its sequel Camp Rock 2: The Final Jam (2010); the former film's soundtrack contained ""This Is Me"", Lovato's debut single and duet with Joe Jonas, which peaked at number nine on the Billboard Hot 100. <a href=""https://www.last.fm/music/Demi+Lovato"">Read more on Last.fm</a>",2672894,146650872,Demi Lovato & Joe Jonas
Alessia Cara,"Alessia Cara (born Alessia Caracciolo on July 11, 1996) is a Canadian singer-songwriter from Brampton, Ontario, Canada.  She signed to EP Entertainment/Def Jam Recordings and is best known for ""Here"", her debut single from her EP Four Pink Walls and her album Know-It-All, both debuting in 2015. Prior to her work with EP Entertainment/Def Jam, Cara was known for her acoustic song covers on YouTube.

Born in Mississauga, Ontario, she wrote poetry and did theater at a young age. <a href=""https://www.last.fm/music/Alessia+Cara"">Read more on Last.fm</a>",1345844,27927877,Julia Michaels
Sabrina Carpenter,"Sabrina Annlynn Carpenter (born May 11, 1999) is an American singer and actress. She first gained recognition starring on the Disney Channel series Girl Meets World (2014–2017), and signed with the Disney-owned Hollywood Records. She released her debut single, “Can't Blame a Girl for Trying” in 2014, followed by four studio albums: Eyes Wide Open (2015), Evolution (2016), Singular: Act I (2018), and Singular: Act II (2019); three of her singles—“Alien”,  “Almost Love”, and “Sue Me”—topped the US Dance Club Songs chart. <a href=""https://www.last.fm/music/Sabrina+Carpenter"">Read more on Last.fm</a>",2142406,251041047,Taylor Swift
Ultimate Dance Hits," <a href=""https://www.last.fm/music/Ultimate+Dance+Hits"">Read more on Last.fm</a>",9163,44703,DJ ReMix Factory
DJ ReMix Factory," <a href=""https://www.last.fm/music/DJ+ReMix+Factory"">Read more on Last.fm</a>",18182,96394,Lingyi
Todays Top Hits," <a href=""https://www.last.fm/music/Todays+Top+Hits"">Read more on Last.fm</a>",1146,4665,2022 Hit Songs Music Mix
VAllEY,"There are four bands with the name Valley.
Also see, The Valley.

 Valley is a 4 piece alternative pop band from Toronto. The 4 friends met by coincidence when they were accidentally double booked at a studio in late 2013. Valley takes pride in writing and self producing their music in their home studio where they have successfully released 1 EP and a debut LP, MAYBE. The band recently supported Lennon Stella on her sold out North American theatre tour and will be supporting The Band Camino through North America this upcoming fall 2019. <a href=""https://www.last.fm/music/VAllEY"">Read more on Last.fm</a>",288523,7880900,
Kbubs," <a href=""https://www.last.fm/music/Kbubs"">Read more on Last.fm</a>",6441,44395,Over Easy
2022 Hit Songs Music Mix," <a href=""https://www.last.fm/music/2022+Hit+Songs+Music+Mix"">Read more on Last.fm</a>",559,1549,Gaming Music 2022
Popular Songs," <a href=""https://www.last.fm/music/Popular+Songs"">Read more on Last.fm</a>",686,4018,Travis Scott - Topic
Bruno Mars,"Peter Gene Hernandez (born October 8, 1985 in Honolulu, HI, USA), known professionally as Bruno Mars, is a Filipino-American singer, songwriter, record producer, musician, and dancer. He is known for his stage performances, retro showmanship, and for performing in a wide range of musical styles, including pop, R&B, funk, soul, reggae, disco, and rock. Mars is accompanied by his band, the Hooligans, who play a variety of instruments, such as electric guitar, bass, piano, keyboards, drums, and horns, and also serve as backup singers and dancers. <a href=""https://www.last.fm/music/Bruno+Mars"">Read more on Last.fm</a>",4129905,195503290,"Bruno Mars, Anderson .Paak, Silk Sonic"
All-4-One,"All-4-One is a male soul and rnb group, best known for their hit single ""I Swear"" from their self-titled 1994 debut album. ""I Swear,"" a remake of the country hit from John Michael Montgomery, won the 1995 Grammy Award for Best Pop Performance By A Duo Or Group With Vocal and enjoyed an eleven-week run at #1 on the Billboard Hot 100 as well as a seven-week run at #2 in the U.K. Praised for their four-part harmonies and smooth sound, they had their most success in the 90s. <a href=""https://www.last.fm/music/All-4-One"">Read more on Last.fm</a>",322405,1690302,K-Ci & JoJo
Logan Paul,"Logan Alexander Paul (born April 1, 1995) is an American YouTube personality and actor. He first gained fame through videos shared on the internet video service Vine.

Paul later branched out into acting in television series and films. His television work includes a guest appearance on Law & Order: Special Victims Unit and a role in the comedy film Weird Loners. His film work includes the dystopian science fiction YouTube Red film The Thinning and the adult comedy Airplane Mode. <a href=""https://www.last.fm/music/Logan+Paul"">Read more on Last.fm</a>",69883,393468,RiceGum
Chris Shotz," <a href=""https://www.last.fm/music/Chris+Shotz"">Read more on Last.fm</a>",2,99,
LXST," <a href=""https://www.last.fm/music/LXST"">Read more on Last.fm</a>",72294,1147673,Nick Bonin
Labrinth,"Timothy Lee McKenzie, better known by his stage name Labrinth, is a British singer, songwriter, rapper and record producer. After initially pursuing a career in music production, Simon Cowell signed him to his record label Syco Music as a recording artist, after which Labrinth became the first singer who Cowell signed without having competed on a talent show in six years. He has been referred to as ""one of the most important British musicians of his generation"". <a href=""https://www.last.fm/music/Labrinth"">Read more on Last.fm</a>",2108259,58405911,Labrinth & Zendaya
Gayle,"Taylor Gayle Rutherford, known professionally as GAYLE, is an American singer-songwriter. After signing with Atlantic Records, she released the single ""abcdefu"" in 2021, which has charted worldwide and reached number one in the United Kingdom and Ireland.

GAYLE was born on June 10, 2004, in Dallas, Texas, United States. She is of Scottish descent. She started singing when she was seven and eventually moved to Nashville, Tennessee to pursue a musical career. <a href=""https://www.last.fm/music/Gayle"">Read more on Last.fm</a>",667777,7512996,
Barnacle Boi,"Ian Oliver (professionally known as barnacle boi) is an American record producer, DJ, vocalist, and visual artist based on the East Coast. barnacle boi developed his production style during his few years living in Denver, Colorado and has stuck with it ever since. He is known for his original work, as well as his production for artists such as Bones (TeamSESH), Holly Stell, Madi Larson, and more. He has received support and recognition from Alice Glass (former frontwoman of  the well-known electronic duo ""Crystal Castles"") <a href=""https://www.last.fm/music/Barnacle+Boi"">Read more on Last.fm</a>",73371,951731,CHVRN
fun.,"fun. are an American alternative pop-rock band which formed in New York City in 2008. In February 2015, the band announced that they were not splitting up, but taking some time off to pursue other projects.

The band consists of Nate Ruess (vocals), Andrew Dost (keyboard, bass) and Jack Antonoff (guitar, trumpet). Ruess is a former member of The Format, Andrew Dost is a former member of Anathallo and Jack Antonoff is a member of Steel Train. The band also includes touring members Nate Harold (bass) <a href=""https://www.last.fm/music/fun."">Read more on Last.fm</a>",2129086,42144945,Nate Ruess
Don Blaine," <a href=""https://www.last.fm/music/Don+Blaine"">Read more on Last.fm</a>",8933,46287,Falan Dave
DJ Phenomena," <a href=""https://www.last.fm/music/DJ+Phenomena"">Read more on Last.fm</a>",340,1259,Abdula
Jaymes Young,"Jaymes Young is a 31-year-old Los Angeles singer-songwriter born and raised in Seattle.
 
Released in May, 2013, Young’s Dark Star EP received immediate label interest and blog acclaim upon its release – being featured by the likes of Nylon Magazine, Earmilk, and Noisey, as well as topping the #1 spot numerous times on Hype Machine’s “Most Popular Tracks” list.

Having just finished a North America & UK tour this fall with British indie pop trio London Grammar <a href=""https://www.last.fm/music/Jaymes+Young"">Read more on Last.fm</a>",898946,14185172,Ruelle
hayden kolb," <a href=""https://www.last.fm/music/hayden+kolb"">Read more on Last.fm</a>",1392,12323,Kazumichi Komatsu
Carl Watson," <a href=""https://www.last.fm/music/Carl+Watson"">Read more on Last.fm</a>",343,620,R. Roland
Leon Jaar," <a href=""https://www.last.fm/music/Leon+Jaar"">Read more on Last.fm</a>",1632,9566,Danny Joseph
NYCL KAI," <a href=""https://www.last.fm/music/NYCL+KAI"">Read more on Last.fm</a>",24719,257344,SosMula
Panic! at the Disco,"Panic! at the Disco were an American pop rock band from Las Vegas, Nevada, formed in 2004 by childhood friends Ryan Ross, Spencer Smith, Brent Wilson, and Brendon Urie. Following several lineup changes, Panic! began operating as the solo project of frontman Urie from 2015 until the project's discontinuation in 2023.

Panic! at the Disco recorded their first demos while they were in high school. Shortly after, the band recorded and released their debut studio album, A Fever You Can't Sweat Out (2005). <a href=""https://www.last.fm/music/Panic%21+at+the+Disco"">Read more on Last.fm</a>",3789733,227097850,Fall Out Boy
Heartbits," <a href=""https://www.last.fm/music/Heartbits"">Read more on Last.fm</a>",305,843,Nasty Power
MGK,"Colson Baker (born April 22, 1990), known professionally as Machine Gun Kelly or mgk, is an American musician, rapper, singer-songwriter and actor from  Ohio.  He is noted for his genre duality across alternative rock with hip hop. mgk released four mixtapes between 2007 and 2010 before signing with Bad Boy Records. He released his debut studio album Lace Up, in 2012, which peaked at number four on the US Billboard 200 and contained his breakout single ""Wild Boy"" (featuring Waka Flocka Flame). <a href=""https://www.last.fm/music/MGK"">Read more on Last.fm</a>",591898,13202105,
Justin Bieber,"Justin Drew Bieber (born March 1, 1994 in London, Ontario, Canada) is a Grammy Award winning Canadian pop singer, songwriter, and multi-instrumentalist. Bieber was discovered in 2008 by American talent manager Scooter Braun, who came across Bieber's videos on YouTube and later became his manager. Braun arranged for him to meet with entertainer Usher Raymond in Atlanta, Georgia. Bieber was signed to Raymond Braun Media Group (RBMG), and then to an Island Records recording contract offered by record executive L.A. Reid. <a href=""https://www.last.fm/music/Justin+Bieber"">Read more on Last.fm</a>",3708384,196647492,Zayn
Caye," <a href=""https://www.last.fm/music/Caye"">Read more on Last.fm</a>",74978,654546,Wiley from Atlanta
Charli XCX,"Charlotte Emma Aitchison, known professionally as Charli xcx, is an English singer and songwriter. Born in Cambridge and raised in Start Hill, Essex, she began posting songs on MySpace in 2008, which led to her discovery by a promoter who invited her to perform at warehouse raves and parties. In 2010, she signed a recording contract with Asylum Records, releasing a series of singles and mixtapes throughout 2011 and 2012.

In 2012, Charli xcx rose to prominence with the Icona Pop collaboration ""I Love It"" <a href=""https://www.last.fm/music/Charli+XCX"">Read more on Last.fm</a>",2760868,396627640,
Ricky Montgomery,"Ricky Montgomery was born in Los Angeles, California on April 3, 1993.

His father was a gaffer and his mother, a teacher. He moved to St. Louis with his mother in 2005 and began playing in bands around West St. Louis County at the age of 14. Before his solo work, he released music with local St. Louis bands Adversary In Arms, Carpathia, and Henry On The Run.

After achieving success on Vine, Montgomery released his debut EP Caught On The Moon in the summer of 2014. Later, he extended the EP into a full debut album: Montgomery Ricky. <a href=""https://www.last.fm/music/Ricky+Montgomery"">Read more on Last.fm</a>",942778,32739897,The Honeysticks
Vanessa J," <a href=""https://www.last.fm/music/Vanessa+J"">Read more on Last.fm</a>",129,508,DJ Phenomena
FuXx,"Action duo plastic static band called The Fuxx!
Siim Tubli (beat, synth, vocal)
Rene Ergma (guitar) <a href=""https://www.last.fm/music/FuXx"">Read more on Last.fm</a>",40,268,Sephi
DNCE,"DNCE is an American dance-rock band consisting of lead singer Joe Jonas, drummer Jack Lawless, and guitarist JinJoo Lee. Bassist and keyboardist Cole Whittle left the group shortly after their hiatus in 2018 to focus on solo projects. DNCE's music is mostly dance-rock, dance-pop, pop rock, and funk. The band signed with Republic Records, who released their debut single, ""Cake by the Ocean"", on September 18, 2015. The song reached the top 10 on several charts, including on the US Billboard Hot 100, where it peaked at number nine. <a href=""https://www.last.fm/music/DNCE"">Read more on Last.fm</a>",1152396,14374423,Jonas Brothers
Ceci G," <a href=""https://www.last.fm/music/Ceci+G"">Read more on Last.fm</a>",1857,7233,Famous Original
ABTN," <a href=""https://www.last.fm/music/ABTN"">Read more on Last.fm</a>",157,683,Kway
Zedd,"Anton Zaslavski (September 2, 1989 in Saratov, Russian SFSR, Soviet Union (present-day Russia))  better known as Zedd is a Grammy-award winning electro-house DJ and record producer from Kaiserslautern, Germany. He was surrounded by a family of musicians, he began playing the piano at the age of four. After several years of learning to master the piano, Anton began playing the drums in a band, and composed and produced numerous rocksongs in his band's own studio. <a href=""https://www.last.fm/music/Zedd"">Read more on Last.fm</a>",2051414,45809072,Calvin Harris
DijahSB,"Toronto-based rapper DijahSB makes navigating synth loops, booming bass claps, and smoothed out production look easy. The rapper effortlessly glides across these soundscapes with lyrics that are as earnest and personal as they are agile and quick-witted. Inspirational without being preachy, their music is a raw look into the mind of a Black non-binary artist rapping their way through hope, heartbreak, and breakthroughs. Their sound, a small light <a href=""https://www.last.fm/music/DijahSB"">Read more on Last.fm</a>",47798,218215,Stuck On Planet Earth
Clean Bandit,"Clean Bandit are a British electronic group formed in 2009. The band consists of Jack Patterson (bass guitar, keyboard), Luke Patterson (drums) & Grace Chatto (cello). Their sound can be described as a ""fusion"" between classical and electronial music. They produce their own music whilst inviting guest singers on their tracks.

To date they have found their biggest hits include Mozart's House and the massive UK number one single, ""Rather Be"" with singer Jess Glynne which won the 2015 Grammy for Best Dance Recording <a href=""https://www.last.fm/music/Clean+Bandit"">Read more on Last.fm</a>",1962563,39457644,Jonas Blue
Galantis,"Featuring Christian Karlsson of Miike Snow and Linus Eklöw from Style of Eye, Galantis are a Swedish superduo who represent the place where EDM and pop meet. Karlsson (the man behind hits like Britney Spears' ""Toxic"") met Eklöw (the man behind hits like Icona Pop's ""I Love It"") at the Robotberget studio in Stockholm. Their mutual admiration society turned into a project once they began discussing a more poignant style of EDM that retained pop's passion. <a href=""https://www.last.fm/music/Galantis"">Read more on Last.fm</a>",1283741,23662337,Sigala
Rudimental,"
Rudimental are an east London (UK) music quartet, comprising the songwriters and producers Piers Agget, Kesi Dryden and Amir Amor, together with DJ Locksmith. 

They have stated that they are on a mission to bring back soul into electronic music, and are quoted as saying: “We aren’t just electronic bedroom producers, and we’re not just guitarists and pianists who don’t know much about making a beat”.  They grew up on everything from grime to jazz and blues <a href=""https://www.last.fm/music/Rudimental"">Read more on Last.fm</a>",1112646,19365596,Sigma
twocolors,"twocolors is Pierro and Emil, a German DJ/producer-duo who formed the group in 2015.  Both Pierro and Emil were born and raised in Berlin.  Their major-label debut,""Lovefool"" (a cover/rework of the the song by ""The Cardigans"", surpassed 210 million Spotify streams upon it's release.  They have since released several other tracks which have seen similar success. <a href=""https://www.last.fm/music/twocolors"">Read more on Last.fm</a>",248330,2465749,Topic
Janelle Monáe,"Janelle Monáe (born Janelle Monáe Robinson on December 1, 1985 in Kansas City, Kansas) is an American singer, songwriter, dancer, producer, actor and performer.

They moved to New York to study theatre at the American Musical and Dramatic Academy. Their original plan was to pursue a career on Broadway, but they soon changed their mind and returned to music. After moving to Atlanta, Georgia in 2003,  Monáe founded the Wondaland Arts Society with like-minded young artists <a href=""https://www.last.fm/music/+noredirect/Janelle+Mon%C3%A1e"">Read more on Last.fm</a>",1144799,45517381,Solange
Three Beat Slide,"Three Beat Slide's aim is to offer a mixture of upbeat pop and rock music. They highly appreciate any comments or feedback you wish to provide. They're looking forward to recording their next single shortly and will be bringing more content in the upcoming months. If you like their music feel free to subscribe to their channel or send them an email at threebeatslidefans@gmail.com <a href=""https://www.last.fm/music/Three+Beat+Slide"">Read more on Last.fm</a>",1364,11237,B.J. Snowden
Felix Jaehn,"Felix Jaehn (pronounced ""Yeahn"" /jɛːn/, born in Hamburg, Germany on 28 August 1994) is a German music producer and DJ specialising in deep house. He took violin lessons at age of 5 and began his DJ career at 16. Jaehn lived in London for a year, where he attended a music school at the age of 17.

Returning to Hamburg, he came to prominence in 2015 through his remix of Jamaican artist OMI's song ""Cheerleader"". The single was an international hit for him topping the charts in Germany <a href=""https://www.last.fm/music/Felix+Jaehn"">Read more on Last.fm</a>",708146,9060915,Robin Schulz
MNEK,"Uzoechi Osisioma Emenike professionally known as MNEK is a British singer, songwriter, remixer and producer of Nigerian descent.

His recent writing and production credits include Duke Dumont, Rudimental, Gorgon City, DEVolution, Misha B, Little Mix, A*M*E and remixes for Duran Duran, Olly Murs, Tinie Tempah, Mutya Keisha Siobhan and more.  
 <a href=""https://www.last.fm/music/MNEK"">Read more on Last.fm</a>",200778,1799822,Sugababes
Avicii,"Tim Bergling (born September 8, 1989 in Stockholm, Sweden, died April 20, 2018 in Muscat, Oman), better known by his stage name Avicii (stylized as ΛVICII and ◢ ◤), was a Swedish DJ, remixer and record producer. Avicii was ranked 3rd on DJ Magazine‍‍ '​‍s annual Top 100 DJs in 2012 and 2013 and has been nominated twice for a Grammy Award, once for his work on ""Sunshine"" with David Guetta in 2012 and once for his song ""Levels"" (which sampled the 1962 Etta James track ""Something's Got a Hold on Me"") in 2013. <a href=""https://www.last.fm/music/Avicii"">Read more on Last.fm</a>",2795107,89102390,Kygo
Movie Sounds Unlimited," <a href=""https://www.last.fm/music/Movie+Sounds+Unlimited"">Read more on Last.fm</a>",171228,1246976,Алан Сильвестри
Ashley Price," <a href=""https://www.last.fm/music/Ashley+Price"">Read more on Last.fm</a>",13914,70172,Madilyn Bailey
Kensington Square," <a href=""https://www.last.fm/music/Kensington+Square"">Read more on Last.fm</a>",1665,6481,Homegrown Peaches
Charlotte Reed," <a href=""https://www.last.fm/music/Charlotte+Reed"">Read more on Last.fm</a>",616,2282,Lilly Gray
Nico & Vinz,"Nico & Vinz (former Envy) are Nicolay Sereba and Vincent Dery from Norway. After an amazing performance at the music industry festival By:Larm in Oslo, Norway, the duo made their selves well known to the Norwegian public in 2011. That year they released the hit single “One Song”, toured the entire country and won the Spellemann (the Norwegian equivalent to a Grammy award) for best music video. Envy released their debut album “The Magic Soup and The Bittersweet Faces” in 2012 and have kept a low profile since– until now. <a href=""https://www.last.fm/music/Nico+&+Vinz"">Read more on Last.fm</a>",797207,6724343,Taio Cruz
Willow,"There are at least six artists with this name:
1. Willow Smith, an American pop singer
2. An American instrumental group
3. A Belgian indie rock band
4. An American singer/songwriter
5. A Dutch rock band
6. An American math rock band
7. Sophie Wilson, a UK-based producer.
8. German hard rock band, 1990s.

1. Willow Camille Reign Smith (born October 31, 2000 in Los Angeles, United States) is an American child actress and singer who is the daughter of Will Smith and Jada Pinkett Smith. <a href=""https://www.last.fm/music/Willow"">Read more on Last.fm</a>",1711456,55822902,The Anxiety
Demola," <a href=""https://www.last.fm/music/Demola"">Read more on Last.fm</a>",1417,7540,Dj Boat
Eliza Doolittle,"Eliza Sophie Caird (born 15 April 1988), better known by her stage name Eliza Doolittle, is an English singer songwriter from London. She signed to the Parlophone record label in October 2008. Her debut, self-titled album, Eliza Doolittle was released on 12 July 2010. On debut it was number 3 in the UK charts. Since the album's release, Doolittle has had another two of her records hit the top 25 charts, including her single Skinny Genes. Doolittle's second single <a href=""https://www.last.fm/music/Eliza+Doolittle"">Read more on Last.fm</a>",396460,4726073,Pixie Lott
