Artista,Biografia,Listeners,Playcount,Artistas Similares
Sweet Trip,"Sweet Trip was a glitch pop and experimental rock band from San Francisco, consisting of Roberto Burgos and Valerie Cooper. Roberto met former band member Viet Le at a high school talent show sign up and the two went on to form the band in 1993. Past members include Valerie Cooper (guitar and vocals, 1993-2022), Viet Le (drums and bass, 1993-2000), Aaron Porter (bass, 1998-2009), and Rob Uytingco (drums, 2000-03). The band is known well for their fusion of shoegaze, idm, electronica, ambient and indie pop. <a href=""https://www.last.fm/music/Sweet+Trip"">Read more on Last.fm</a>",605505,29747278,Candy Claws
Linkin Park,"Linkin Park is an American rock band from Agoura Hills, California. The band's current lineup comprises of vocalist/rhythm guitarist/keyboardist Mike Shinoda, lead guitarist Brad Delson, bassist Dave Farrell, DJ/turntablist Joe Hahn, drummer Colin Brittain, and lead vocalist Emily Armstrong. Shinoda, Delson, Farrell and Hahn are founding members. Vocalists Mark Wakefield, Chester Bennington & drummer Rob Bourdon are former members of the band. Categorized as alternative rock <a href=""https://www.last.fm/music/Linkin+Park"">Read more on Last.fm</a>",5657659,475578396,Mike Shinoda
ØZWALD,"ØZWALD is the indie side project of lead singer and guitarist Jason Wade and Steve Stout of the band Lifehouse. Jay and Steve started the project over a bond of the Beatles and writing songs where they both sang together in a new project with no rules.

With the goal of releasing 2 full-length LP's a year, the duo has produced/written and released 3 records since 2019 with a 4th on the way titled 'For Polly Anna' - keep an eye out for that release through the Fall of 2020 as well as plenty of psychedelically reimagined covers throughout. <a href=""https://www.last.fm/music/%C3%98ZWALD"">Read more on Last.fm</a>",19703,87417,Jason Wade
Motionless in White,"Motionless in White is an American alternative metal band from Scranton, Pennsylvania. Formed in 2005, the band currently consists of founder Chris ""Motionless"" Cerulli (lead vocals), Ricky ""Horror"" Olson (rhythm guitar), Justin Morrow (bass), Ryan Sitkowski (lead guitar), and Vinny Mauro (drums). The band has stated that their band name is from the Eighteen Visions song, ""Motionless and White"". Motionless In White has gothic, horror themed lyrics and a gothic rock and sometimes industrial metal sound, goth appearances, and their intense gigs. <a href=""https://www.last.fm/music/Motionless+in+White"">Read more on Last.fm</a>",671697,39424034,Ice Nine Kills
To Paint With Fire,"bandcamp | facebook | twitter | merch
Founded: 
Hometown: Milwaukee, WI
Genre: Progressive Post-Hardcore | Metalcore | Djent | Groove
Record Label: None
Contact | Bookings: topaintwithfirewi@gmail.com

Band
Matt Zigan - Vocals
Danny Crumpler- Vocals
Max Olson - Guitar
Drew Jensen - Guitar
???? - Bass
Ben Skowronek - Drums  <a href=""https://www.last.fm/music/To+Paint+With+Fire"">Read more on Last.fm</a>",755,8562,Crown Cardinals
Earth Groans,"Earth Groans is a hardcore band from South Dakota, formed in 2015. The band—made up of Jeremy Schaeffer, Zachariah Mayfield, Kaden Burton, and Brady Mueller. Their latest endeavor has them swinging the creative pendulum hard in both directions, splintering what could be a full-length record into two distinct but united EP’s. The first pursues a softer, more melodic side to the usually aggressive sound the group is known for, while the second hits with more force and dissonance than ever before. <a href=""https://www.last.fm/music/Earth+Groans"">Read more on Last.fm</a>",10375,107545,Convictions
Wallows,"Wallows is an American alternative rock band based in Los Angeles composed of Dylan Minnette (guitar and vocals), Braeden Lemasters (guitar and vocals), and Cole Preston (drums and vocals). The band began releasing songs independently in April 2017 starting with ""Pleaser"", which reached number two on the Spotify Global Viral 50 chart.

In April 2017, the band released their first single under the Wallows moniker, ""Pleaser"". The song would eventually <a href=""https://www.last.fm/music/Wallows"">Read more on Last.fm</a>",1594203,85131043,Dayglow
WATERS,"Four entries for Waters:

1. WATERS is the new project run by Van Pierszalowski, formerly of Port O'Brien and The Morning Benders.

2. Waters is an Alternative Folk Band from Petaluma California. The members are currently Damon Karr, Rocco Rivetti, Matt Norman, Connor Alfaro, Jiordi Rosales, Philip Elias and Gorgeous George Pantanzes.

3. Waters was an obscure late 60s heavy psych band, very hard to find information on.

4. ambient/drone from vancouver.
http://wtrs.bandcamp.com/ <a href=""https://www.last.fm/music/WATERS"">Read more on Last.fm</a>",111711,762356,Vinyl Theatre
Silver Snakes,"Hardcore band form Los Angeles, California formed in 2011.

Current line-up:
Daniel Pouliot (Drums)
Jeremiah Bignell (Guitar)
Mike Trujillo (Bass)
Alex Estrada (Guitar, Vocals)
 <a href=""https://www.last.fm/music/Silver+Snakes"">Read more on Last.fm</a>",8152,99304,Aeges
Periphery,"Periphery is an American progressive metal band from Bethesda, Maryland, formed in 2005.

History
Formation and Lineup Changes (2005 - 2009)
Periphery was formed by guitarist Misha Mansoor in 2005. He slowly gained a reputation on the Internet, primarily via a regularly-updated Soundclick account, Meshuggah and John Petrucci forums, and the sevenstring.org message boards. Before and during Periphery's tenure in the metal scene, Mansoor developed a reputation for doing his own audio production <a href=""https://www.last.fm/music/Periphery"">Read more on Last.fm</a>",286455,26091040,Monuments
Dr. Dog,"Dr. Dog is a indie rock group from Philadelphia, Pennsylvania which formed in 1999. The current lineup consists of Scott ""Taxi"" McMicken (vocals, guitar), Toby ""Tables"" Leaman (vocals, bass),  Zach ""Text"" Miller (keyboards, guitar), Frank ""Thanks"" McElroy (guitar) and Eric ""Teach"" Slick (drums).

""There's a little folk, blues, indie rock, soul, bluegrass--and a whole lot of down-home harmonizing. It conjures images of old friends sitting on a porch swapping instruments and just letting the tape recorder run."" - Doug Wallen <a href=""https://www.last.fm/music/Dr.+Dog"">Read more on Last.fm</a>",1399533,28553238,Fruit Bats
Like a Storm,"On their debut album THE END OF THE BEGINNING, Like A Storm stir up a torrent of infectious hard rock. The Vancouver-based quartet's first full-length is an avalanche of captivating choruses and hard-hitting grooves, as exemplified by the first radio single “Chemical Infatuation.”  Electronic textures and string flourishes cascade into a wall of distortion as vocal melodies hypnotize. Brothers Chris (Vocals/Guitar/Programming/ Didgeridoo), Matt <a href=""https://www.last.fm/music/Like+a+Storm"">Read more on Last.fm</a>",92450,1146298,Through Fire
The Dear Hunter,"The Dear Hunter is an American progressive rock band originating in Providence, Rhode Island. It began as a side project of Casey Crescenzo when he was a member of The Receiving End of Sirens, before becoming his main band in 2006. The band's sound features a wide variety of instruments and styles.

Most of the band's albums, starting with their 2006 debut album Act I: The Lake South, the River North, are concept albums and a part of a common storyline, planned to conclude with a sixth album. <a href=""https://www.last.fm/music/The+Dear+Hunter"">Read more on Last.fm</a>",285030,18010051,Closure in Moscow
Rock Kills Kid,"Rock Kills Kid is an American alternative rock band from Los Angeles, California that consists of Jeff Tucker (guitar and vocals), Shawn Dailey (bass), Sean Stopnik (guitar), Reed Calhoun (keyboards/vocals), and Mike Balboa (drums). Their music often draws comparison to The Cure, Echo & the Bunnymen, Duran Duran and U2, as well as new bands such as The Killers and Franz Ferdinand. They were named one of Rolling Stone magazine's ""10 Artists to Watch in 2006"". <a href=""https://www.last.fm/music/Rock+Kills+Kid"">Read more on Last.fm</a>",130476,1115637,Harlea
Slipknot,"Slipknot is an American nu metal band from Des Moines, Iowa. It was formed in 1995 by percussionist Shawn Crahan, drummer Joey Jordison and bassist Paul Gray. After several lineup changes in its early years, the band settled on nine members for more than a decade: Crahan, Jordison, Gray, Craig Jones, Mick Thomson, Corey Taylor, Sid Wilson, Chris Fehn, and Jim Root. Gray died on May 24, 2010, and was replaced during 2011–2014 by guitarist Donnie Steele. <a href=""https://www.last.fm/music/Slipknot"">Read more on Last.fm</a>",3464209,252370290,Korn
Grayscale Season,"Metalcore from Kungsbacka, Sweden. formed in 2013
Adam Dahlman: Vocals, Bass
Richard Sörensen: Guitar
Eddie Lejhagen: Vocals
Axel Karlsson: drums <a href=""https://www.last.fm/music/Grayscale+Season"">Read more on Last.fm</a>",14815,293033,Catsclaw
Trapt,"Trapt is an alternative band from Los Gatos, California, USA. The band formed in 1995, after meeting in high school, with members: Chris Taylor Brown (vocalist), Simon Ormandy (guitarist), Peter Charrell (bassist) and David Stege (drummer) and recorded the albums 'Amalgamation' and 'Glimpse' to sell at local shows. After several rehearsal absences and negative feedback the band decided to let David go. While attempting to find a suitable replacement, the band signed to Warner Bros. <a href=""https://www.last.fm/music/Trapt"">Read more on Last.fm</a>",1203749,18175249,12 Stones
Royal & The Serpent,"Ryan Santiago (born May 25, 1994), known professionally as Royal & the Serpent, is an American singer and songwriter. A New Jersey native, Ryan Santiago was born on May 25, 1994. Santiago took up competitive dance as a child, until she ""shattered both [her] heel plates"" after jumping off a stage while performing when she was 14 years old. She subsequently delved into musical theater. In her teenage years, Santiago learned how to play the guitar and began writing songs. <a href=""https://www.last.fm/music/Royal+&+The+Serpent"">Read more on Last.fm</a>",322940,4717033,
Year of the Cobra,"Formed in 2015, Year of the Cobra became a rapidly ascending, radiant star in the horizon of the doom/stoner-scene for a reason: This powerhouse duo, consisting of Amy Tung Barrysmith (vocals/keyboard/bass) and Jon Barrysmith (drums), use their limitation in instrumentation to their advantage. Leaving space for every instrument to breathe and to shine, they create a vast, larger than life sound aesthetic. Their songs drift relentlessly from classic epic doom laments into oppressive heavy riff architecture; from catchy <a href=""https://www.last.fm/music/Year+of+the+Cobra"">Read more on Last.fm</a>",16191,138643,Grajo
Nothingface,"Nothingface were an alternative metal band which formed in 1994 in Washington D.C., United States. For most of the band's career, the lineup consisted of Matt Holt (vocals), Tom Maxwell (guitar), Bill Gaal (bass) and Chris Houck (drums). The band released five albums - ""Nothingface"" (1995), ""Pacifier"" (1997), ""An Audio Guide to Everyday Atrocity"" (1998), ""Violence"" (2000) and ""Skeletons"" (2004) - before disbanding in 2004. The band reformed in 2005, but disbanded once more in 2009. <a href=""https://www.last.fm/music/Nothingface"">Read more on Last.fm</a>",190392,2443490,40 Below Summer
Survive This!,"Survive This! is a metalcore band from Las Vegas, Nevada. They formed in the summer of 2009 and had some member changes a few times in the past, But are now running fast and strong and plan on staying that way. But to sum up a quick bio for Survive This! ""They came, They saw, and will conquer"" <a href=""https://www.last.fm/music/Survive+This%21"">Read more on Last.fm</a>",8051,101418,Incredible' Me
A Day to Remember,"A Day to Remember is a band from Ocala, Florida, founded in 2003 by guitarist Tom Denney and drummer Bobby Scruggs. They are mainly known for their unusual amalgamation of metalcore and pop punk as a musical style, as well as playing other styles. The band consists of vocalist Jeremy McKinnon, rhythm guitarist and backing vocalist Neil Westfall, bassist Joshua Woodard, percussion and drummer Alex Shelnutt and lead guitarist Kevin Skaff.

Signing with Indianola for their first album <a href=""https://www.last.fm/music/A+Day+to+Remember"">Read more on Last.fm</a>",1672415,118332264,Silverstein
✝✝✝ (Crosses),"Crosses (usually stylized as †††) is the musical side project of Deftones singer Chino Moreno, Far guitarist Shaun Lopez and Chuck Doom, based in Los Angeles, California, USA and formed in 2011. Moreno described the project as ""minimal and soothing and it's sort of like the stuff I like listening to when I'm not screaming my head off. <a href=""https://www.last.fm/music/%E2%9C%9D%E2%9C%9D%E2%9C%9D+(Crosses)"">Read more on Last.fm</a>",265085,7070977,Team Sleep
Briston Maroney,"Briston Lee Maroney is an American singer, songwriter, and guitarist from Knoxville, Tennessee who is signed to Canvasback Music and Atlantic Records. He has released two EPs through the labels, including his most recent collection, ""Sunflower” which was partially released and the full album was released April 9, 2021.

Briston Maroney largely grew up in Knoxville, Tennessee. In August 2013, at age 15, Maroney tried out for the 13th season of American Idol at one of its audition bus stops in Knoxville. <a href=""https://www.last.fm/music/Briston+Maroney"">Read more on Last.fm</a>",488340,9709719,The Backseat Lovers
American Authors,"Originally Zachary Barnett (vocals), James Adam Shelley (guitar/banjo), Matt Sanchez (drums), and Dave Rublin (bass) started the band ""American Authors"" Boston, Massachusetts in 2012, but soon moved to Brooklyn, New York. As their band name suggests, this quartet writes stories through their music to share their struggles, high and lows, and changes.

Soon after forming, American Authors caught the attention of Island Records, which signed the band to a record deal. <a href=""https://www.last.fm/music/American+Authors"">Read more on Last.fm</a>",998016,10997528,The Mowgli's
Jimmy Eat World,"Jimmy Eat World is an alternative rock band formed in Mesa, Arizona, United States, in 1993. The band is composed of lead guitarist/lead vocalist Jim Adkins, drummer Zach Lind, rhythm guitarist/vocalist Tom Linton, and bassist Rick Burch. Jimmy Eat World has released ten studio albums, the last nine featuring the current lineup.

The four-piece's commercial breakthrough came with the successful release of several singles from the album Bleed American (2001). <a href=""https://www.last.fm/music/Jimmy+Eat+World"">Read more on Last.fm</a>",2873852,91732518,The Get Up Kids
Year Of The Knife,"Year Of The Knife is a five-piece metalcore band from Delaware. By its very nature, hardcore is a conduit for channeling frustration, aggression, and discontent into musical form, but for Year Of The Knife, that process is so much more than just a simple release. The band’s debut full-length Internal Incarceration is a profound reaction to the very real losses and the challenges of the world around them, and a way to turn that discontent into community, compassion, and change. <a href=""https://www.last.fm/music/Year+Of+The+Knife"">Read more on Last.fm</a>",48653,1029321,
Papa Roach,"Papa Roach is an American rock band from Vacaville, California, formed in 1993. The original lineup consisted of lead vocalist Jacoby Shaddix, guitarist Jerry Horton, drummer Dave Buckner, bassist Will James, and trombonist Ben Luther.

After two EPs, James left and was replaced by Tobin Esperance. The band independently released two more EPs before signing with DreamWorks Records in 1999, subsequently releasing the triple-platinum Infest in 2000, the gold album Lovehatetragedy in 2002 and the platinum album Getting Away with Murder in 2004. <a href=""https://www.last.fm/music/Papa+Roach"">Read more on Last.fm</a>",3159228,102193551,P.O.D.
opponent,"Metal band from Seattle, WA. Signed to Solid State Records. <a href=""https://www.last.fm/music/opponent"">Read more on Last.fm</a>",689,7096,As Lions And Lambs
Royal Blood,"There are several artists with this name:
---
1) Formed at the beginning of 2011, Royal Blood is a 2-piece band from Worthing, West Sussex, UK. Having known each other for years in different bands, Mike Kerr (Bassist/Vocalist) & Ben Thatcher (Drums) finally came together and went into the studio to record ‘Figure It Out’ – the first track that brought attention to the band. At the tail end of 2013, Royal Blood released ‘Out of The Black’, their debut single on Black Mammoth Records.  <a href=""https://www.last.fm/music/Royal+Blood"">Read more on Last.fm</a>",924825,36017714,Cleopatrick
P.O.D.,"Payable on Death (abbreviated as P.O.D.) is an American nu metal band from San Diego, California, formed in 1992. The band's line-up consists of vocalist Sonny Sandoval, drummer Wuv Bernardo, guitarist Marcos Curiel, and bassist Traa Daniels. They have released six major label studio albums along with two independent albums and have sold over 12 million records worldwide. Over the course of their career, the band have also received three Grammy Award nominations, contributed to numerous motion picture soundtracks and toured internationally. <a href=""https://www.last.fm/music/P.O.D."">Read more on Last.fm</a>",1623984,34816528,Ill Niño
VOLA,"VOLA hunts and takes down rainbows from the sky, loads them on their backs and carries them to a black and white world where sudden contrasts shoot up like surreal architecture. A process, in which undefinable but colorful creatures are shaped and given life. The band exists in a grey borderline area of metal, where the musical ideas are portrayed in the clash of the immense, complex and ballistic, and the melancholic, ambient and transparent. VOLA forms pummeling bursts of distortion <a href=""https://www.last.fm/music/VOLA"">Read more on Last.fm</a>",99429,4565807,Caligula's Horse
Vinyl Theatre,"There’s no telling how far you’ll have to run when chasing a dream. You just have to be ready to keep pushing toward the next mile-marker. While some artists may dive into the music industry unprepared for the long road ahead, the guys of the Milwaukee-based band Vinyl Theatre are wholeheartedly dedicated to pushing toward the finish line. 

Together, Keegan, Josh, Nick, and Chris have found a strong sense of camaraderie in music and each other, writing and performing as a cohesive unit. <a href=""https://www.last.fm/music/Vinyl+Theatre"">Read more on Last.fm</a>",130881,1690012,Bad Suns
Hot Hot Heat,"Hot Hot Heat (1999-2016) is an indie rock band from Victoria, British Columbia, Canada. They formed in 1999 as a synthpunk band with Matt Marnik, who eventually left the band, on lead vocals. Steve Bays (vocals and keyboards) took over lead vocals, significantly changing the band's sound. The rest of the band is currently composed of Paul Hawley (drums), Louis Hearn (bass), and Luke Paquin (guitar). Paquin (also of The Street & Babe Shadow) replaced former guitarist <a href=""https://www.last.fm/music/Hot+Hot+Heat"">Read more on Last.fm</a>",989722,16708611,The Bravery
Empire! Empire! (I Was a Lonely Estate),"Empire! Empire! (I Was a Lonely Estate) was an American emo band from Michigan. It was formed in 2006 originally as a solo project of band member Keith Latinen. The band's music is most often described as emotional indie rock reminiscent of '90s Midwest emo sound. 
The band's first release was in 2007 with an EP titled When The Sea Became A Giant. The band released a full-length album, What It Takes To Move Forward, in 2009. The band is signed to Count Your Lucky Stars Records and has released albums on a number of other labels <a href=""https://www.last.fm/music/Empire%21+Empire%21+(I+Was+a+Lonely+Estate)"">Read more on Last.fm</a>",140126,5478179,Mineral
FACS,"FACS use minimalism and space to create abstract and modern art rock. Playing dark, propulsive music that stands at the intersection of post-punk and post-rock, Facs formed from the ashes of the like-minded Chicago outfit Disappears. They stripped their music down to its starkest rhythmic foundations on their 2018 debut Negative Houses, then added more experimentation and melody on 2020's Void Moments and the following year's Present Tense.

The band formed in late 2016 <a href=""https://www.last.fm/music/FACS"">Read more on Last.fm</a>",25450,328739,Lifeguard
Fin Cliff," <a href=""https://www.last.fm/music/Fin+Cliff"">Read more on Last.fm</a>",160,830,Heartrunner
Waterparks,"Waterparks are an American rock band formed in Houston, Texas in 2011. The group currently consists of lead vocalist and rhythm guitarist Awsten Knight, backing vocalist and guitarist Geoff Wigington, and drummer Otto Wood.

The band has released three EPs, two of which (Airplane Conversations & Black Light)  were released independently with one released via Equal Vision (Cluster). Additionally, the band has released five studio albums (Double Dare, Entertainment, FANDOM, Greatest Hits and INTELLECUAL PROPERTY). <a href=""https://www.last.fm/music/Waterparks"">Read more on Last.fm</a>",527362,53702077,With Confidence
One Minute Silence,"One Minute Silence is a four-piece band based in Ireland that combined influences from metal, hardcore punk and rap (and, later, elements from stoner and progressive rock). The band consisted of vocalist Brian 'Yap' Barry, guitarist Massimo Fiocco, drummer Eddie Stratton and bassist Glen Diani, started in 1997. The band announced its split after eight years in a press release dated October 21, 2003. Yap went on to record two albums with his own project Pink Punk.  <a href=""https://www.last.fm/music/One+Minute+Silence"">Read more on Last.fm</a>",74618,1091954,Ultraspank
Submersed,"Submersed was an alternative rock/metal outfit. The band was formed in the late 90´s in the small town of Stephenville, Texas. The group consisted of vocalist Donald Carpenter, lead guitarist/vocalist Eric Friedman, bassist Kelan Luker, guitarist TJ Davis, and drummer Garrett Whitlock. 

The band released their debut ""In Due Time"" on Wind Up Records in September of 2004.

Submersed delivered a catchy melodic rock. The band demonstrated some unexpected musical similarities to European post-doom bands such as: Entwine <a href=""https://www.last.fm/music/Submersed"">Read more on Last.fm</a>",262722,2908686,Evans Blue
Horskh,"New French electro-indus sensation, Horskh is a collision between the raw energy of EBM, the violence of metal and the trance of electro. During their explosive concerts, the acoustic drums bring an organic depth to the saturated surges of the guitar and the machines. Beyond the melodic rage of the song, the live energy of the duo reinforces the impact of a sound material viscerally dedicated to movement. An oscillation between dancefloor and pogo! <a href=""https://www.last.fm/music/Horskh"">Read more on Last.fm</a>",31043,272407,Mindless Faith
The Healing,"Transcendence is the debut album for The Healing. It comes from a place of exploration and drive, a learning process and a dream. This self-produced EP displays an expansive palette of texture and color in a metal package.

Self Produced EP.
Recorded by Kris Garant and Joe Garant.
Mixed/Mastered by Kris Garant.
Videos created by Kris Garant.
Artwork for the EP was done by Kyle Anderson of The Afterimage and Galleon Creative.
 <a href=""https://www.last.fm/music/The+Healing"">Read more on Last.fm</a>",10452,142288,Petroglyphs
graywave,"Birmingham, UK-based multi-disciplinary artist, multi-instrumentalist and singer/songwriter Jess Webberely is the creative mastermind behind the rising solo recording project Graywave. Inspired by acts like Men I Trust, Slowdive, Crumb and Widowspeak, Webberley’s work pairs dreamy chords, shoegaze-like guitar leads and powerful vocals in an attempt to create music that makes you feel as though you were floating away to someplace else. <a href=""https://www.last.fm/music/graywave"">Read more on Last.fm</a>",28046,166039,
In This Moment,"In This Moment is a alternative metal band, formed in North Hollywood, Los Angeles, California, United States in 2005. Their first album, entitled Beautiful Tragedy, was released on March 20th, 2007 on Century Media Records. The band's sound falls on the melodic side of the metalcore spectrum, with vocalist Maria Brink utilizing both screams and a good deal of clean, emotive singing, the latter being even more prominent on the band's second album, The Dream, released in 2008. <a href=""https://www.last.fm/music/In+This+Moment"">Read more on Last.fm</a>",542707,23749686,Halestorm
Ignescent,"Female fronted and from Chicago, Illinois, Ignescent is a rock band founded by Jennifer Benson. 
Since 2008, the band has been primarily touring throughout the Midwest and Nashville area. Ignescent is comprised of Jennifer Benson on lead vocals, Joshua Garcia on guitar, Ian Sebastian on bass guitar, and Tyree Newell on drums. <a href=""https://www.last.fm/music/Ignescent"">Read more on Last.fm</a>",1422,8583,Matt Sassano
Jared Dines,"Jared Dines, is a youtuber who makes music related skits and plays guitar. <a href=""https://www.last.fm/music/Jared+Dines"">Read more on Last.fm</a>",45754,415006,Nik Nocturnal
TITLE HOLDER," <a href=""https://www.last.fm/music/TITLE+HOLDER"">Read more on Last.fm</a>",460,5135,The Abruptors
The Dirty Youth,"The Dirty Youth is a Welsh rock band from South Wales that formed in 2007. The band's line-up consists of singer Danni Monroe, guitarist/keyboardist Matt Bond, guitarist Luke Padfield, bassist Leon Watkins and drummer Jacob Moseley.

They have released 5 studio albums to date, Red Light Fix and Gold Dust via RMR Records. They have toured with the likes of Skindred, The Rasmus, Korn, Alien Ant Farm, InMe, Fozzy and have appeared at festivals such as Download Festival and Hard Rock Calling Festival. <a href=""https://www.last.fm/music/The+Dirty+Youth"">Read more on Last.fm</a>",42038,667724,The Nearly Deads
Aborted Tortoise,"Aborted Tortoise is a garage rock/punk band formed in 2013, in Perth, Australia.  The group consists of Connor Lane (vocals), Tom Milan (guitar), Charles Wickham (guitar), John Peers (bass) and Alex Patching (drums).

The music is better than the name’ – words that Aborted Tortoise have heard numerous times.  A union of 5 idiots with many gripes, Aborted Tortoise began as a dumb high school band that soon grew to be a dumb mid-20s band. Alex (drums) <a href=""https://www.last.fm/music/Aborted+Tortoise"">Read more on Last.fm</a>",20529,194632,Dark Thoughts
Avenged Sevenfold,"Avenged Sevenfold (often abbreviated to A7X) is a heavy metal/hard rock band which formed in 1999 in Huntington Beach, California, United States. The band consists of vocalist M. Shadows, lead guitarist Synyster Gates, rhythm guitarist Zacky Vengeance, bassist Johnny Christ, and former Bad Religion and Suicidal Tendencies drummer Brooks Wackerman (2016-present). Heartbreakingly, the band's best friend and original drummer James ""The Rev"" Sullivan passed away in 2009. <a href=""https://www.last.fm/music/Avenged+Sevenfold"">Read more on Last.fm</a>",2373916,152375484,Bullet for My Valentine
Through Arteries,"San Antonio's own Through Arteries is a sleeping giant about to be awoken. What started in a bedroom with Cory Brunnemann (Vocals/Synth/Production) and Zach Rutter (Guitars), has turned into an all out musical assault with added members Carl Rios (Bass), Marcello Garcci (Guitar) and Kayton Rickman (Drums). The band thrives off of its electronica based rock/hardcore influence, and prides themselves on never getting complacent, and making sure their live show outdoes their recordings.  <a href=""https://www.last.fm/music/Through+Arteries"">Read more on Last.fm</a>",13381,159236,If I Were You
Q5,"Q5 was formed in Seattle, Washington, in 1983 by guitar innovator Floyd Rose and vocalist Jonathan Scott Palmerton aka Jonathan K, they were soon joined by Rick Pierce on guitar, Evan Sheeley on bass and drummer Gary Thompson, all of whom had deserted fellow Seattle band “TKO” to complete the line up. Q5 released two albums: Steel The Light  (1984) and  When The Mirror Cracks  (1986) before disbanding in 1987. Jonathan Scott K., Rick Pierce and Evan Sheeley went on to form Nightshade. <a href=""https://www.last.fm/music/Q5"">Read more on Last.fm</a>",16076,173120,Icon
A Sense of Gravity,"Combining searing riffs with powerful melodies, contemporary harmony, polyrhythmic grooves, and virtuosic solos, A Sense of Gravity is dedicated above all to strong, musical composition and moving songwriting. Formed in 2011, the Seattle band spent their first years crafting the unique sound they are known for today by fusing modern progressive metal with classic prog, death metal, jazz fusion, and the occasional dose of cinematic orchestral music. <a href=""https://www.last.fm/music/A+Sense+of+Gravity"">Read more on Last.fm</a>",6617,76968,Breath of Nibiru
Deftones,"Deftones is an American  alternative metal band from Sacramento, California, formed in 1988, consisting of Chino Moreno (lead vocals and guitar), Stephen Carpenter (guitar), Frank Delgado (keyboards and turntables), and Abe Cunningham (drums and percussion). Vega (formerly of Quicksand) took on bass duties from mid-2009 to ca. 2021 in substitution for Chi Cheng, who was seriously injured in an automobile accident in Santa Clara, California on November 4, 2008. <a href=""https://www.last.fm/music/Deftones"">Read more on Last.fm</a>",3235614,344339441,Team Sleep
Kaleo,"Kaleo is an Icelandic indie pop / blues rock / folk band established in 2012 and their first major public appearance Iceland Airwaves Music Festival in November 2012. Their fame came through ""Vor í vaglaskógi"" as it was included on heavy rotation on Icelandic state broadcaster RÚV's radio station Rás 2 featuring on top of the stations Top 10.

The band consists of lead vocalist and guitarist Jökull Júlíusson, drummer David Antonsson, bassist Daniel Kristjansson, lead guitarist Rubin Pollock and harmonicist Þorleifur Gaukur Davíðsson. <a href=""https://www.last.fm/music/Kaleo"">Read more on Last.fm</a>",952373,15659961,Welshly Arms
Gulfer,"Math Rock from Montreal, Quebec. 

Vincent Ford - vocals & guitar
David Mitchell - bass & vocals
Joey Thierriault - guitar & backing
Julien Daoust - drums

http://gulfer.bandcamp.com/ <a href=""https://www.last.fm/music/Gulfer"">Read more on Last.fm</a>",54535,640117,"Perspective, a lovely hand to hold"
Bummer Girl,"hi-octane rock n' roll from Phoenix, Arizona <a href=""https://www.last.fm/music/Bummer+Girl"">Read more on Last.fm</a>",2343,27111,Bethany Home
