Artista,Biografia,Listeners,Playcount,Artistas Similares
Lane 8,"San Francisco-based house producer Lane 8 (real name: Daniel Goldstein) made quite a splash when The Magician played his debut single, “Don’t Want You Back”, in the 23rd installment of the wildly popular Magic Tape series. The follow-up single, titled ‘Dusty’, surpassed all expectations, racking up diverse DJ support from the UK’s Jody Wisternoff and Kidnap Kid to California’s Viceroy and Geisha Twins. From there, a 3-track EP, reworks of Fleetwood Mac and Brandy <a href=""https://www.last.fm/music/Lane+8"">Read more on Last.fm</a>",324550,7420486,Le Youth
Cuco,"1. Omar Banos, born on June 26, 1998, also known as Cuco, is a Mexican-American singer-songwriter and record producer originating from Hawthorne, California. 

Cuco's initial musical endeavors commenced at the age of eight, when he practiced trumpet, guitar, keyboard, drums, bass guitar, mellophone, and French horn. In high school, he played in the marching band as well as the jazz band. After graduating, Banos uploaded a slide guitar cover of Sleep Walk by Santo & Johnny to YouTube. <a href=""https://www.last.fm/music/Cuco"">Read more on Last.fm</a>",913500,28081887,Los Retros
Matt Maltese,"Themes like the banality and loneliness of life have been consistently weighed heavy on 23-year-old London artist Matt Maltese's records. Following his 2018 debut album ""Bad Contestant"" and acclaimed 2019 album ""Krystal"", which endeared him to tastemaker outlets like NME, NPR, Line Of Best Fit, Vice, Interview, DIY, Dork and more, his appropriately titled EP ""madhouse"" isn't just a score for the everyday boredoms we encounter.

Maltese has always <a href=""https://www.last.fm/music/Matt+Maltese"">Read more on Last.fm</a>",1274649,40970422,Strawberry Guy
Jawny,"Jacob Lee-Nicholas Sullenger (born December 23, 1995), known professionally by Jawny (stylized as JAWNY; formerly Johnny Utah), is an American singer, songwriter, and producer. He first received recognition after the release of his 2019 single, ""Honeypie"", and was signed to Interscope Records in January 2020. <a href=""https://www.last.fm/music/Jawny"">Read more on Last.fm</a>",764859,11049126,Still Woozy
Chappell Roan,"Kayleigh Rose Amstutz (born February 19, 1998), known professionally as Chappell Roan, is an American singer and songwriter. Working with long-time collaborator Dan Nigro, her music is inspired by '80s synth-pop and early 2000s pop hits. Her music is heavily influenced by drag queens and is often described as ""campy.""

When she was 17 years old, Roan uploaded a song titled ""Die Young"" to YouTube, leading Atlantic Records to sign her to the label. In summer 2020 <a href=""https://www.last.fm/music/Chappell+Roan"">Read more on Last.fm</a>",1524101,146304768,Sabrina Carpenter
Niall Horan,"Niall James Horan (born 13 September 1993) is an Irish singer-songwriter. He rose to prominence as a member of the boy band  One Direction, formed in 2010 on the singing competition The X Factor. The group released five albums and went on to become one of the best-selling boy bands of all time.

Following the band's hiatus in 2016, Horan signed a recording deal as a solo artist with Capitol Records and has since released three albums: Flicker (2017) <a href=""https://www.last.fm/music/Niall+Horan"">Read more on Last.fm</a>",1087299,54122450,One Direction
BLACKPINK,"BLACKPINK is a South Korean girl group formed by YG Entertainment, consisting of JISOO, JENNIE, ROSÉ and LISA. 
The group debuted in August 2016 with their single album SQUARE ONE which featured ""WHISTLE"" and ""BOOMBAYAH"".

Dubbed the ""biggest girl group in the world"", they are considered the most successful Korean girl group internationally and one of the leaders of the Korean Wave. They are stylistically associated with the ""girl crush"" concept in K-pop—exploring themes of self-confidence and female empowerment. <a href=""https://www.last.fm/music/BLACKPINK"">Read more on Last.fm</a>",1417760,253835805,JISOO
Quinn XCII,"Mikael Temrowski (born May 6, 1992), known by his stage name Quinn XCII (pronounced ""Quinn ninety-two""), is an American singer-songwriter from Detroit, Michigan. He began his career in 2011 when he started writing and recording his own music as a sophomore at Michigan State University, before releasing his debut EP Change of Scenery in May 2015. On September 15, 2017, he released his debut studio album The Story of Us under Columbia Records, with his second album From Michigan with Love released on February 15, 2019. <a href=""https://www.last.fm/music/Quinn+XCII"">Read more on Last.fm</a>",407199,12898198,Bryce Vine
49th & Main,"Hailing from the Irish town of Kilkenny, 49th & Main are an indie-pop duo consisting of producer Ben O’Sullivan and vocalist/multi-instrumentalist Paddy King. The pair first met in school and after growing close, they began working on music together during a particularly warm summer, with O’Sullivan dabbling with acoustics and how to record King’s guitar. “It felt very ‘I don’t know how to do this” O’Sullivan admits, “it turned out so bad we didn’t revisit it again for a few years”. <a href=""https://www.last.fm/music/49th+&+Main"">Read more on Last.fm</a>",151876,1192511,Sunflwr
Palastic,"Palastic is a Austrian/UK progressive house duo consisting of Philipp Pichler and Sebastian Keerl. Influenced by various genres they are now focused on styles such as Deep House and Techno. <a href=""https://www.last.fm/music/Palastic"">Read more on Last.fm</a>",134201,1023755,Astrality
Feid,"Salomón Villada Hoyos, also known as Ferxxo or Feid, is a prominent Colombian singer and songwriter in urban music. Born on August 19, 1992, in Medellín, Colombia, he developed a passion for music from a young age and participated in music extension courses with his parents. Starting with the clarinet, he later shifted his focus to his voice and became a member of the University of Antioquia choir.

Since 2015, Feid has dedicated himself to singing and songwriting <a href=""https://www.last.fm/music/Feid"">Read more on Last.fm</a>",436136,36492929,Mora
Taylor Swift,"Taylor Alison Swift is an American singer-songwriter. Her discography spans multiple genres, and her narrative songwriting, which is often inspired by her personal life, has received widespread media coverage and critical praise.

Swift rose to mainstream prominence with her sophomore studio album, Fearless (2008), a country pop record with crossover appeal. Aided by the top-five singles “Love Story” and “You Belong with Me”, Fearless was certified Diamond by the Recording Industry Recording Industry Association of America (RIAA). <a href=""https://www.last.fm/music/Taylor+Swift"">Read more on Last.fm</a>",4854704,2661682946,Sabrina Carpenter
ritt momney,"Jack William Rutter (born October 12, 1999), better known as Ritt Momney, is an American singer-songwriter from Salt Lake City, Utah. His stage name is a spoonerism of American politician Mitt Romney, who was the Republican nominee during the 2012 United States presidential election and is currently a United States Senator representing Rutter’s home state of Utah since 2019.

Beginning as an indie rock band comprised of high school friends, the <a href=""https://www.last.fm/music/ritt+momney"">Read more on Last.fm</a>",492392,5753217,
Miley Cyrus,"Miley Ray Cyrus (born Destiny Hope Cyrus, November 23, 1992 in Franklin, TN) is a Grammy Award-winning American singer, songwriter and actress. Known for her distinctive raspy voice, her music incorporates various styles and genres, including pop, country pop, hip-hop, experimental and rock. She has attained the most US Billboard 200 top-five albums in the 21st century by a female artist, with a total of fourteen entries.
Cyrus, a daughter of country music singer Billy Ray Cyrus <a href=""https://www.last.fm/music/Miley+Cyrus"">Read more on Last.fm</a>",4022554,226614374,Hannah Montana
Sault,"Sault are an anonymous British music collective that make a mixture of rhythm and blues, house and disco. Despite critical acclaim, they eschew interaction with the media. They frequently foreground black-centric issues.

The band's lineup is officially unknown. Inflo leads the group; the producer won Ivor Novello awards for his work on Little Simz' Grey Area  and as co-writer of Michael Kiwanuka's ""Black Man in a White World"". Singer-songwriter Cleo Sol and rapper Kid Sister have been members of Sault since their debut album 5[/abum] in 2019. <a href=""https://www.last.fm/music/Sault"">Read more on Last.fm</a>",437753,9024302,Cleo Sol
Cautious Clay,"Joshua Karpeh (born January 30, 1993), known professionally as Cautious Clay, is an American singer, songwriter, and record producer.

Karpeh was born on January 30, 1993, in Cleveland, Ohio. He graduated with a degree in International Affairs from the George Washington University in 2015. Karpeh worked as a real estate agent in New York City for two years and in advertising for a year before pursuing music full-time.

Karpeh learned music production at GW University by remixing beats for friends. <a href=""https://www.last.fm/music/Cautious+Clay"">Read more on Last.fm</a>",442875,6025391,Odie
Sir Chloe,"Sir Chloe consists of songwriter/vocalist/guitarist Dana Foote, guitarist/engineer/producer Teddy O'Mara, and drummer Palmer Foote.

The group began in 2018 at Bennington College in southern Vermont and have since migrated to Brooklyn, New York.





 YouTube
 BandCamp
 Instagram
https://www.sirchloemusic.com/ <a href=""https://www.last.fm/music/Sir+Chloe"">Read more on Last.fm</a>",780302,17044226,Destroy Boys
JOYNER LUCAS,"Gary Maurice Lucas Jr. (born August 17, 1988) is an American rapper, singer, songwriter, record producer, poet, and actor from Worcester, Massachusetts.

Lucas received widespread exposure and critical acclaim after the release of his single ""Ross Capicchioni"" in 2015. In June 2017, he released his fourth mixtape, 508-507-2209, which was his first on a major label. On November 28, 2017, Lucas released his single ""I'm Not Racist"", which quickly went viral, gaining him further attention and praise. <a href=""https://www.last.fm/music/JOYNER+LUCAS"">Read more on Last.fm</a>",554041,16020911,
Flora Cash,"Flora Cash is a Swedish–American musical partnership consisting of Shpresa Lleshaj and Cole Randall. The pair work primarily in music but also collaborate in other fields under that moniker. 

Lleshaj, an Albanian originally from Kosovo, whose family fled to Sweden while she was a child to escape war and conflict in the region, was living in Stockholm when she met Randall, from Minneapolis, on SoundCloud in 2012. Lleshaj began commenting on the tracks Randall had posted and the two discovered they appreciated each other's music. <a href=""https://www.last.fm/music/Flora+Cash"">Read more on Last.fm</a>",442729,5154820,Black Match
Jerry Di,"Omeba Soto (born November 26, 1992), known professionally as Jerry Di, is one of Venezuela's most important singers and composers.
usic has always been the best therapy for Jerry Di. He claims that life taught him to compose, while music itself taught him to live. He’s mainly influenced by reggaeton, ballads and hip hop in Spanish. <a href=""https://www.last.fm/music/Jerry+Di"">Read more on Last.fm</a>",60915,520824,Beéle
Joji,"George Miller, known by his stage name Joji, is a Japanese-Australian singer-songwriter, rapper, record producer, and former YouTube personality under his previous alias ""Filthy Frank"".

In 2013, on the DizastaMusic YouTube channel, Miller created the video ""Do the Harlem Shake (Original),"" which originated from a clip of the video ""Filthy Compilation #6 – Smell My Fingers"",the video has been viewed 60 million times (as of February 2019). The original clip led to the creation of the Harlem Shake meme <a href=""https://www.last.fm/music/Joji"">Read more on Last.fm</a>",2232482,250758280,88rising
Jin,"There are several artists with this name.
1) Kim Seok-jin (Hangul: 김석진; born on December 4, 1992), also known by his stage name Jin, is a South Korean singer-songwriter. He is a member and vocalist of the South Korean boy group BTS.
2) An American-born Chinese rapper, mc Jin Au-Yeung.
3) Jin Berekelea (member of the moldavian experimental rock band Headswitch).
4) A solo project by Russian guitarist Eugene ""Jin"" Mischenko.
5) Jin (correct tag: じん), a sound producer, composer, and arranger from Japan. <a href=""https://www.last.fm/music/Jin"">Read more on Last.fm</a>",486697,151495677,RM
Tory Lanez,"Tory Lanez was born Daystar Peterson on July 27th, 1992 to his father, Sonstar Peterson and his mother, Luella Peterson in Toronto, Canada. At the age of 11, Tory discovered that his mother was ill with a rare disease that affects  four in every one million people. With the devastating loss of his mother and the absence of this father who is an ordained minister, Tory was forced to provide for himself at the early age of fourteen. Although his dad was not present in his everyday life <a href=""https://www.last.fm/music/Tory+Lanez"">Read more on Last.fm</a>",1444139,86662327,Bryson Tiller
Migos,"Migos is a rap trio-group from Lawrenceville, GA consisting of members Quavo (Quavious Keyate Marshall), Offset (Kiari Kendrell Cephus) and Takeoff (Kirshnik Khari Ball).

Originally the group started as family, who all had an interest in music. It wasn't until 2008 that this trio took their talent seriously, and put together and released their first project ""Juug Season"" in 2011. T​he group later released another mixtape titled ""No Label"" in 2012, which featured ""Bando"", a track that was​ soon labeled a ""dope-boy anthem"".  <a href=""https://www.last.fm/music/Migos"">Read more on Last.fm</a>",1485689,53731224,Quavo
ENHYPEN,"ENHYPEN (엔하이픈) is a South Korean boy group, formed in September 2020 through the Mnet reality show I-LAND. The group is composed of seven multinational members: Heeseung, Jay, Jake, Sunghoon, Sunoo, Jungwon, and Ni-ki. The group is currently under BELIFT LAB, a collaboration between BigHit Entertainment and CJ ENM. Their fandom name is ENGENE which was announced on October 9, 2020 it also was picked by their fans. There are two meanings to the name <a href=""https://www.last.fm/music/ENHYPEN"">Read more on Last.fm</a>",737692,163843643,I-LAND
Jason Derulo,"This is an incorrect tag for Jason Derülo. If you have last.fm Autocorrection turned on, your scrobbles will automatically redirect to the correct artist name. Otherwise, please fix your artist ID3 tags. <a href=""https://www.last.fm/music/+noredirect/Jason+Derulo"">Read more on Last.fm</a>",1350215,20405163,
THE ANXIETY,"THE ANXIETY is a collaborative duo project between MSFTS MUSIC artists WILLOW, (Willow Smith) and Tyler Cole.
The project showcases the anxiety that both Willow and Tyler endure on a day to day basis and how they cope with it. “The Anxiety” sonically embodies the meaning of that personal unease, seeking to express the overwhelming feeling of a person on the brink of an attack. Their universal goal for this project is to use their voices to advocate for mental health awareness and help those who specifically suffer from anxiety. <a href=""https://www.last.fm/music/THE+ANXIETY"">Read more on Last.fm</a>",770274,9650150,
Daniel,"There are several artists using the name Daniel:

1. José Daniel Camillo, better known as Daniel, is a Brazilian singer of popular music. His music blends elements of soul, funk, classic MPB, forró(forro)(a popular style of music from Brazil's northeast), and most importantly sertaneja(southern and southeastern Brazil's country music). Bborn in the city of Brotas in the interior of the state of São Paulo, Brazil, on the 9th of September 1968, Daniel began playing music with his father <a href=""https://www.last.fm/music/Daniel"">Read more on Last.fm</a>",198077,2429602,Leonardo
Drake,"Aubrey ""Drake"" Graham (born October 24, 1986) is an Canadian rapper, singer, songwriter, record producer, actor, and businessman. Drake was an actor on the teen drama television series Degrassi: The Next Generation in the early 2000s. Intent on pursuing a career in music, he left the series in 2007 after releasing his debut mixtape, Room for Improvement. He released two further independent projects, Comeback Season and So Far Gone, before signing to Lil Wayne's Young Money Entertainment in June 2009. <a href=""https://www.last.fm/music/Drake"">Read more on Last.fm</a>",5752046,767257741,DJ Khaled
Lil Durk,"Durk Derrick Banks (born October 19, 1992), better known as Lil Durk, is a rapper, singer, and songwriter from Chicago, Illinois. Durk is best known for his involvement in the drill wave that took the music world by storm in the 2010s. He is the founder of his own record label and rap collective, Only the Family (OTF).

Beginning his career, from 2011 to 2012, Durk released his debut, un-official mixtape, I’m a Hitta which was released on August 26, 2011. <a href=""https://www.last.fm/music/Lil+Durk"">Read more on Last.fm</a>",860237,47921906,King Von
Russ,"Russell Vitale (born September 26, 1992), known by his stage name Russ, is an American hip hop recording artist, singer-songwriter and record producer.

There is also a UK drill artist called Russ. Now known as Russ Millions. <a href=""https://www.last.fm/music/Russ"">Read more on Last.fm</a>",994167,28572126,Phora
Panchiko,"Panchiko are a four-piece indie rock band from Nottingham, England consisting of lead vocalist and guitarist Owain Davies, guitarist and keyboardist Andrew ""Andy"" Wright, bassist Shaun Ferreday, and a drummer named John. Panchiko's members were childhood friends with cheap equipment, who founded the band in 1997 as teenagers. On 21 July 2016, a 4chan user reported that they had found a copy of D>E>A>T>H>M>E>T>A>L in an Oxfam charity store in Sherwood, Nottingham. <a href=""https://www.last.fm/music/Panchiko"">Read more on Last.fm</a>",645314,34631369,blue smiley
Blxst,"Matthew Burdette (born September 17, 1995), known professionally as Blxst (pronounced ""blast""), is an American rapper, singer, songwriter, and record producer from Los Angeles, California. Releasing his first single “Who Would’ve Thought” in 2016 and his breakout hit “Hurt” in 2019, it has since surpassed 2,000,000 streams while being independent. From self-editing his music videos and artwork to mixing and mastering his own sound, these tools are what positions Blxst to work side by side with countless west coast figures <a href=""https://www.last.fm/music/Blxst"">Read more on Last.fm</a>",358848,7667936,Bino Rideaux
SKI MASK THE SLUMP GOD,"Stokeley Clevon Goulbourne (born April 18, 1996), better known by his stage name Ski Mask The Slump God (formerly stylized as $ki Mask ''The Slump God''), and Formerly Yung Ski Mask is an american rapper from Fort Lauderdale, Florida. He is best known for his songs Catch Me Outside and BabyWipe.

Ski previously collaborated with fellow Florida rap artist XXXTENTACION, forming the group Members Only and released three mixtapes and performed on a nationwide U. <a href=""https://www.last.fm/music/SKI+MASK+THE+SLUMP+GOD"">Read more on Last.fm</a>",1040145,53786231,
Kygo,"Kyrre Gørvell-Dahll (born 1991), commonly known by his stage name Kygo, is a Norwegian musician and remixer. He has collaborated with artists such as Selena Gomez, Ellie Goulding and Imagine Dragons, and remixed tracks by the likes of Whitney Houston, Ed Sheeran, and Coldplay. Kygo's videos have been viewed over 3 billion times on YouTube.

Kygo started to learn to play the piano at age six through lessons. He decided to have a go at remixes and creating electronic music after discovering Avicii at age 15-16. <a href=""https://www.last.fm/music/Kygo"">Read more on Last.fm</a>",1649246,47854084,Jonas Blue
Nicki Minaj,"Onika Tanya Maraj-Petty, born December 8th, 1982, is known professionally as Nicki Minaj. Minaj is a Trinidadian-born rapper and singer based in the United States of America. Nicki Minaj is most recognized for her musical versatility, alter egos, and the animated flow of her raps. She first gained underground attention after releasing her debut mixtape, Playtime Is Over. Nicki later released two more mixtapes before her debut album, Sucka Free and Beam Me Up Scotty. <a href=""https://www.last.fm/music/Nicki+Minaj"">Read more on Last.fm</a>",4021518,237592885,Young Money
Frances Forever,"Frances Garrett, known professionally as Frances Forever, is an American singer-songwriter. Born on June 17, 1999, Frances grew up outside of Baltimore and received homeschooling during their childhood. Their musical journey began at the age of six when they started playing the piano, eventually evolving into songwriting during their teenage years. Frances Forever was inspired to pursue music professionally after attending a summer intensive program at Berklee College of Music. <a href=""https://www.last.fm/music/Frances+Forever"">Read more on Last.fm</a>",361886,2960501,Chloe Moriondo
fujii kaze,"Fujii Kaze (藤井風) is a Japanese musician and singer-songwriter under Universal Sigma. Fujii Kaze was born in 1997 in Satosho in Okayama, Japan, and is one of four brothers. As a child, he listened to all kinds of music such as jazz, classical music, pop, and enka. Starting at 12 years old, Kaze uploaded various piano and vocal cover videos on his personal Youtube channel, amassing more than 30 million views.  During his high school years, he suspended uploading to focus on his musical studies; he returned to Youtube after he graduated. <a href=""https://www.last.fm/music/fujii+kaze"">Read more on Last.fm</a>",541981,18026905,
K/DA,"K/DA (stands for Kills, Deaths and Assists) is a four-member girl group composed of avatars from the video game League of Legends: Ahri (Miyeon of (G)I-DLE), Akali (Jeon Soyeon of (G)I-DLE), Evelynn (Madison Beer) and Kai'Sa (Jaira Burns). 

They debuted on November 3, 2018 with the digital single POP/STARS. 
POP/STARS is a combination of music, video games, and digital marketing. 

Riot Games premiered the group at the League of Legends 2018 World Championship in Incheon, South Korea. <a href=""https://www.last.fm/music/K%2FDA"">Read more on Last.fm</a>",653571,28692322,HEARTSTEEL
Dean Blunt,"Roy Nnawuchi (born in Hackney, East London), better known by his pseudonym Dean Blunt, is a British musician, singer-songwriter, record producer, and conceptual artist. Blunt is best known for both his solo work and his partnership-based creations with avant-garde groups Hype Williams (featuring himself and Inga Copeland) and Babyfather, a hip-hop project comprised of himself, DJ Escrow (alias of poet James Massiah) and Gassman D; he was also the co-founder of London rock band Graffiti Island. <a href=""https://www.last.fm/music/Dean+Blunt"">Read more on Last.fm</a>",535724,32022321,Babyfather
Cavetown,"Robin Daniel Skinner (15th December 1998), known professionally as Cavetown is a singer/songwriter from Cambridge, England. As of November 2022, he has released eight studio albums, one live album, and one collaborative mixtape.

Cavetown has become increasingly popular on YouTube from a combination of both these original songs and covers that he has produced and uploaded. This has allowed him to perform gigs in the UK both locally and nationally, and also in other parts of the world such as California, USA. <a href=""https://www.last.fm/music/Cavetown"">Read more on Last.fm</a>",1211058,59926165,Chloe Moriondo
SZA,"Solána Imani Rowe, known professionally as SZA, is an American singer and songwriter. She was born in St. Louis, Missouri but raised in Maplewood, New Jersey. She self-released her debut EP, See.SZA.Run in October 2012. 

In April 2013, SZA released her S EP to good critical reviews— in July of that same year, it was announced she was signed to Top Dawg Entertainment and began working on her Z EP, which would eventually become a full-fledged album. Z was released in April 2014.  <a href=""https://www.last.fm/music/SZA"">Read more on Last.fm</a>",2676149,373804974,Summer Walker
Parker McCollum,"Never Enough, Parker McCollum’s second major-label release, is a statement album. If its predecessor, Gold Chain Cowboy, announced Parker’s arrival in the country music mainstream, Never Enough (MCA Nashville) says that, damn right, he’s here to stay.

Like Gold Chain Cowboy, it pairs Parker with producer Jon Randall (Miranda Lambert, Dierks Bentley), a fellow Texan who understands exactly what fuels Parker’s artistry: authenticity, vulnerability, and a little bit of defiance. <a href=""https://www.last.fm/music/Parker+McCollum"">Read more on Last.fm</a>",102210,2928950,Cody Johnson
Jelly Roll,"Jason Bradley DeFord (born December 4, 1984 in Antioch, TN), known professionally by his stage name Jelly Roll (sometimes written as JellyRoll), is an American rapper known for his collaborations with Lil Wyte, Struggle Jennings, Tech N9ne, Merkules, and Ryan Upchurch.

Jason DeFord grew up in Nashville, Tennessee, in the southside community of Antioch.

Jelly Roll's 2010 collaboration ""Pop Another Pill"" with Memphis rapper Lil Wyte reached over 6. <a href=""https://www.last.fm/music/Jelly+Roll"">Read more on Last.fm</a>",198053,3704109,Struggle Jennings
Kidd G," <a href=""https://www.last.fm/music/Kidd+G"">Read more on Last.fm</a>",60422,978225,Chase Matthew
brb.,"brb. is the product of what started out as a passion project between three like-minded individuals and their love for R&B, Hip Hop and Soul. Comprising of Auzaie Zie, Clarence Liew Oliveiro and Marc Lian, their music amalgamates the nostalgia of old with the sounds of today. Since their debut in late 2018, they have garnered listeners from across Asia with their iconic songs, ""Cool With It"" and ""Talking To Myself"". Inspired by their personal stories, each song is a sonic representation of a moment, a feeling, a state of mind. <a href=""https://www.last.fm/music/brb."">Read more on Last.fm</a>",229197,4804351,Hojean
MGK,"Colson Baker (born April 22, 1990), known professionally as Machine Gun Kelly or mgk, is an American musician, rapper, singer-songwriter and actor from  Ohio.  He is noted for his genre duality across alternative rock with hip hop. mgk released four mixtapes between 2007 and 2010 before signing with Bad Boy Records. He released his debut studio album Lace Up, in 2012, which peaked at number four on the US Billboard 200 and contained his breakout single ""Wild Boy"" (featuring Waka Flocka Flame). <a href=""https://www.last.fm/music/MGK"">Read more on Last.fm</a>",588486,13071395,
Alexander 23,"Alexander Glantz (aka Alexander 23) got his start as a songwriter and musician who has toured the country playing drums and guitar, as well vocals. Inspired by his father, Alexander quickly developed a love for music, picked up a guitar and never put it down.

Today, his layered sound utilizes all areas of music including up-tempo drums, pop and trap beats, and his effortlessly flowing falsettos. His debut single, “Dirty AF1s,” made an instant <a href=""https://www.last.fm/music/Alexander+23"">Read more on Last.fm</a>",480967,7210537,Jeremy Zucker
Twenty One Pilots,"Twenty One Pilots (stylized in all lowercase or as twenty øne piløts) is an American musical duo from Columbus, Ohio. Initially a band, the group was formed in 2009 by lead vocalist Tyler Joseph along with Nick Thomas and Chris Salih, who both left in 2011. Since their departure, the line-up has consisted of Joseph and drummer Josh Dun. The duo is best known for their singles ""Stressed Out"", ""Ride"", and ""Heathens"". The group received a Grammy Award for Best Pop Duo/Group Performance at the 59th Annual Grammy Awards for ""Stressed Out"". <a href=""https://www.last.fm/music/Twenty+One+Pilots"">Read more on Last.fm</a>",2481093,241312000,
Diego Torres,"Diego Antonio Caccia Torres (born March 9, 1971 in Buenos Aires, Argentina) is an Argentine pop singer and composer. He launched his first album, ""Diego Torres"", produced by Cachorro López. This album was rewarded 3 times platinum.

Two years later, and a little distant from TV, he launched his second album called ""Tratar de estar mejor"" which received 5 platinum albums in Argentina and gold and platinum albums in other Latin American countries. This album launched Torres to the international scene. <a href=""https://www.last.fm/music/Diego+Torres"">Read more on Last.fm</a>",227603,1967964,Alejandro Sanz
Nelly,"Cornell Iral Haynes, Jr. (born November 2, 1974 in Austin, Texas), better known by his stage name Nelly, is an American rapper, singer, actor and entrepreneur signed to Universal and Derrty Records. Born to a half Tunisian father and American mother, he has been active since 1993 as a bandmate of the rap group St. Lunatics, and became a hip-hop superstar after the success of his solo release, Country Grammar, in 2000. The album peaked at #1 on the Billboard 200, spawned multiple chart toppers and won three Grammy awards. <a href=""https://www.last.fm/music/Nelly"">Read more on Last.fm</a>",2874621,30452047,Ja Rule
Maggie Rogers,"Maggie Rogers (born Margaret Debay Rogers on April 25, 1994) is an American musician, singer-songwriter, and producer from Easton, Maryland. She rose to fame after her song ""Alaska"" was played to Pharrell Williams during a master class at New York University. Her songs ""Alaska"" and ""Dog Years"" placed numbers 64 and 173 on Triple J Hottest 100, 2016, respectively.

After the Pharrell video went viral, several different record labels tried to sign Rogers. <a href=""https://www.last.fm/music/Maggie+Rogers"">Read more on Last.fm</a>",752509,26215667,MUNA
Pecos & the Rooftops," <a href=""https://www.last.fm/music/Pecos+&+the+Rooftops"">Read more on Last.fm</a>",42865,718275,Southall
NEEDTOBREATHE,"NEEDTOBREATHE is an American Christian rock band from Seneca, South Carolina. They were formed in 1998.

When NEEDTOBREATHE’s Bear and Bo Rinehart set out to write the songs that appear on the band’s new album, The Reckoning, they felt something bigger awaited them. It wasn’t just commercial success either. The band’s last album The Outsiders hit No. 9 on Billboard’s Rock Albums chart, went Top 20 on the Top 200, saw the band sell out venues such as Nashville’s Ryman Auditorium and Chicago’s House of Blues <a href=""https://www.last.fm/music/NEEDTOBREATHE"">Read more on Last.fm</a>",404782,8978611,Switchfoot
MisterWives,"MisterWives was formed in 2012 where the three New York natives set out to produce, and perform their independently composed music. Their sound has been described as indie-pop-soul and has been well received in some of New York’s most notable venues. The core members include Mandy Lee (vocals/keys) William Hehir (bass) and Etienne Bowler (drums). Their live set incorporates other musicians that contribute sax, trumpet, guitar, and strings to their well-rounded sound.

https://soundcloud.com/misterwives <a href=""https://www.last.fm/music/MisterWives"">Read more on Last.fm</a>",578710,8898908,Walk the Moon
Jawsh 685,"Joshua Christian Nanai, better known as Jawsh 685, is a New Zealand music producer. Whilst a student at Manurewa High School, his breakthrough 2020 single ""Savage Love"" with American singer Jason Derulo reached number one in 15 countries, including the United Kingdom, Canada, Australia, and New Zealand.  <a href=""https://www.last.fm/music/Jawsh+685"">Read more on Last.fm</a>",463787,11035772,Benny Blanco
Vansire,"Vansire is a dream pop band from Rochester, Minnesota consisting of Josh Augustin and Sam Winemiller. They are currently signed to Spirit Goth Records. Vansire has performed at ROCKChester and First Avenue, played a live session with Audiotree, and collaborated with artists such as Chester Watson, Jeremiah Jae, and Mick Jenkins.

Vansire formed as band members Josh Augustin (vocals, synths, guitar, and drums) and Sam Winemiller (bass, guitar, and synths) were attending Century High School in Rochester, Minnesota. <a href=""https://www.last.fm/music/Vansire"">Read more on Last.fm</a>",1351635,27632136,No Vacation
Eden Prince," <a href=""https://www.last.fm/music/Eden+Prince"">Read more on Last.fm</a>",101360,482915,Jess Bays
VEDO,"A native of Benton Harbor, Michigan, VEDO began singing at the age of nine. After a transient childhood, he settled in Atlanta for high school, a period during which he worked at honing his singing and songwriting skills. He first rose to public attention in 2013 on the strength of his performances on the TV singing competition The Voice. After his Top 12 finish, he signed with indie label Platinum Power Moves and recorded his 2015 debut album ""93"". <a href=""https://www.last.fm/music/VEDO"">Read more on Last.fm</a>",261383,2880192,Eric Bellinger
Lisa,"There are at least eight known artists with the name ""Lisa"": two are from Japan, one from Thailand who based in South Korea, one from France, two from Holland, one from USA, and one from Italy. 

1) Risa Oribe (織部里沙 Oribe Risa, born June 24, 1987), better known by her stage name LiSA  is a Japanese singer signed to Aniplex under Sony Music Artists. Her stage name is an acronym for 'Love is Same All', a band she formed in 2008. She is known <a href=""https://www.last.fm/music/Lisa"">Read more on Last.fm</a>",1254968,67484652,ASCA
Shawn Mendes,"Shawn Peter Raul Mendes is a Canadian singer. He gained a following in 2013, posting song covers on the video-sharing application Vine. The following year, he caught the attention of artist manager Andrew Gertler and Island Records A&R Ziggy Chareton, which led to him signing a deal with the record label. Mendes's self-titled debut EP was released in 2014, followed by his debut studio album Handwritten in 2015. Handwritten debuted atop the US Billboard 200, making Mendes one of five artists ever to debut at number one before the age of 18. <a href=""https://www.last.fm/music/Shawn+Mendes"">Read more on Last.fm</a>",2124967,106535305,"Shawn Mendes, Camila Cabello"
Miracle of Sound,"An artist who publishes his songs on his YouTube channel and on The Escapist Magazine, Miracle of Sound (born Gavin Dunne) became very popular with fans of the Mass Effect series not long after he released his song [song]Commander Shepard[/song] which quickly spread through Facebook and other social sites.


Official sites:
On Bandcamp.com - http://miracleofsound.bandcamp.com
On Escapist magazine - http://www.escapistmagazine.com/profiles/view/MiracleOfSound <a href=""https://www.last.fm/music/Miracle+of+Sound"">Read more on Last.fm</a>",188592,7215816,Paradox Interactive
