Artista,Biografia,Listeners,Playcount,Artistas Similares
Kid Brother Collective,"Kid Brother Collective was a rock band from Flint, Michigan. It consisted of Vince Moreno - guitar, Nate Humfleet - drums, Eric Allen -drums, Chris Everson - bass, Brandon Trammell - vocals and guitar, Mark Michalik - drums.

They were part of the growing local 'emo' scene of the time.

Kid Brother Collective played for many years between the late 90's and early 2000s, mostly in the midwest, in particular Michigan. <a href=""https://www.last.fm/music/Kid+Brother+Collective"">Read more on Last.fm</a>",2103,31755,Few and Far Between
Reno McCarthy," <a href=""https://www.last.fm/music/Reno+McCarthy"">Read more on Last.fm</a>",2692,7380,Sara-Danielle
The Band CAMINO,"The Band CAMINO is an alternative, indie rock group originating in Memphis, Tennessee and consisting of Jeffery Jordan (vocals, guitar), Spencer Stewart (vocals, guitar), and Garrison Burgess (drums). The band is named after a Chevrolet El Camino that Rowell spotted at the time. The band's previous members include Andrew Isbell (drums), who departed from the band in June 2017 and Graham Rowell (bass), who was removed from the band in April 2020 after accusations of sexual misconduct between him and fans surfaced online.  <a href=""https://www.last.fm/music/The+Band+CAMINO"">Read more on Last.fm</a>",320000,12471610,The Wldlfe
Shortly,"Shortly is the solo project belonging to Detroit native Alexandria Maniak.

Alexandria Maniak (they/she) has always been at the heart of Shortly, but it’s a project that came together in an instant. Armed with their own songs and a ringing set of chords, they introduced themselves in a Michigan backyard with the name they’ve repeated while sharing the stage with everyone from Aaron West and the Roaring Twenties to Phoebe Bridgers. Audiences and listeners alike dove headfirst into 2018’s Richmond EP <a href=""https://www.last.fm/music/Shortly"">Read more on Last.fm</a>",8862,92800,Tiny Blue Ghost
Flaw,"Flaw is a rock band which formed in Louisville, Kentucky, United States in 1995.

The band formed when vocalist Chris Volz answered an ad in a local paper placed by guitarist Jason Daunt, looking for a singer for an alternative/industrial band. The band's rhythm section progressed through several line-ups but solidified with the addition of bassist Ryan Jurhs in 1996. That same year the band recorded their first independent record American Arrogance. <a href=""https://www.last.fm/music/Flaw"">Read more on Last.fm</a>",336391,4226448,40 Below Summer
✝✝✝ (Crosses),"Crosses (usually stylized as †††) is the musical side project of Deftones singer Chino Moreno, Far guitarist Shaun Lopez and Chuck Doom, based in Los Angeles, California, USA and formed in 2011. Moreno described the project as ""minimal and soothing and it's sort of like the stuff I like listening to when I'm not screaming my head off. <a href=""https://www.last.fm/music/%E2%9C%9D%E2%9C%9D%E2%9C%9D+(Crosses)"">Read more on Last.fm</a>",266038,7108395,Team Sleep
Vinyl Theatre,"There’s no telling how far you’ll have to run when chasing a dream. You just have to be ready to keep pushing toward the next mile-marker. While some artists may dive into the music industry unprepared for the long road ahead, the guys of the Milwaukee-based band Vinyl Theatre are wholeheartedly dedicated to pushing toward the finish line. 

Together, Keegan, Josh, Nick, and Chris have found a strong sense of camaraderie in music and each other, writing and performing as a cohesive unit. <a href=""https://www.last.fm/music/Vinyl+Theatre"">Read more on Last.fm</a>",130997,1692669,Bad Suns
New Canyons,"New Canyons is the darker side of shoegaze, born out of 1980s post-punk synths and midwest winters. The duo has been playing together since they were youth in Michigan, where their love of shoegaze, industrial, and alt. rock was formed. Since their last album, Everyone Is Dark, New Canyons has developed a more self-aware, confident and sometimes aggressive sound that is truly unique. The duo rides the genre line, oscillating between shoegaze, noise, and darkwave with 1980s alt. rock influences. <a href=""https://www.last.fm/music/New+Canyons"">Read more on Last.fm</a>",8149,91762,Snow in Mexico
Generation of Vipers,"1. Generation of Vipers was a '90s hardcore punk band out of Little Rock.

2. Knoxville, Tennessee based Generation of Vipers formed in the early months of 2004. Since that time they have released 3 studio albums and one split release, Grace, Dead Circle, Peacecreature and their most recent effort ""Howl and Filth"". The newest studio album, ""Howl and Filth"", was recorded and mixed by Kurt Ballou at God City Studios (Converge, Torche, Doomriders, Today Is The Day, etc. <a href=""https://www.last.fm/music/Generation+of+Vipers"">Read more on Last.fm</a>",8673,125220,Irreversible
Slipknot,"Slipknot is an American alternative metal band from Des Moines, Iowa. It was formed in 1995 by percussionist Shawn Crahan, drummer Joey Jordison and bassist Paul Gray. After several lineup changes in its early years, the band settled on nine members for more than a decade: Crahan, Jordison, Gray, Craig Jones, Mick Thomson, Corey Taylor, Sid Wilson, Chris Fehn, and Jim Root. Gray died on May 24, 2010, and was replaced during 2011–2014 by guitarist Donnie Steele. <a href=""https://www.last.fm/music/Slipknot"">Read more on Last.fm</a>",3470234,253215808,Korn
Cold,"There are at least 10 artists called ""Cold"".

Cold [1] are from Jacksonville, Florida, USA. With the release of their self-titled debut, ""Cold,"" in 1998, the band quickly became known for its angsty lyrics and the singer's distinctive voice. ""Cold"" has obvious touches of grunge, but on the following album, ""13 Ways to Bleed on Stage,"" Cold changed towards a more ambivalent, and in some ways, alternative hard rock with slightly calmer, angst inspired songs. <a href=""https://www.last.fm/music/Cold"">Read more on Last.fm</a>",786986,14790022,Earshot
Dorothy,"Dorothy is a name that's been used by several different artists:

1. Dorothy is an American rock band founded in Los Angeles, California, United States. The band is composed of vocalist Dorothy Martin, drummer Dylan Howard, guitarist DJ Black and bassist Gregg Cash. They released their first project, a self-titled EP, in 2014. Rolling Stone deemed them ""a band you need to know,"" and named them #14 on their 50 Best New Artists of 2014 list. On June 24, 2016, Dorothy released their debut album, ROCKISDEAD.  <a href=""https://www.last.fm/music/Dorothy"">Read more on Last.fm</a>",267635,3731401,Halestorm
Glasslands,"Featuring former members of Beartooth, Icon For Hire and Before Their Eyes, the captivating force that is Glasslands coalesced in 2013 on the back of singer-songwriter Josh Kincheloe’s inviolate vision. Fortified by drummer Brandon Mullins and guitarist Jordan DiSorbo, the band’s 2016 debut album, Pariah, is an intelligent account of regret, forgiveness and acceptance that transcends its surface-level components of atmospheric rock and impassion post-hardcore. <a href=""https://www.last.fm/music/Glasslands"">Read more on Last.fm</a>",32086,960487,Annisokay
Rob Zombie,"Rob Zombie was born as Robert Cummings in Haverhill, Massachusetts on January 12, 1965.  He was the former lead singer for the rock/metal group White Zombie, and later became a successful solo artist, disbanding the group after his first solo album, the 1998  release Hellbilly Deluxe, sold more in the first week than any of the band's albums ever did.  Remixes of some of its tracks were released on 1999's American Made Music To Strip By, followed up by the studio release The Sinister Urge in 2001.   <a href=""https://www.last.fm/music/Rob+Zombie"">Read more on Last.fm</a>",1879432,49975588,White Zombie
Antimatter,"There are two bands named Antimatter. 
1) 80s synth-pop band Anti-Matter formed by Xopher Davidson.
2)  United Kingdom dark rock band Antimatter founded by Mick Moss. The project was originally a duo composed of founding member Duncan Patterson (former bassist/songwriter of Anathema) and Moss, being essentially an amalgamation of two solo projects working in tandem with each other, with each member writing and arranging their songs alone and compiling them in the studio later on to create an album. <a href=""https://www.last.fm/music/Antimatter"">Read more on Last.fm</a>",227858,11021981,Sleeping Pulse
Spotlights,"Spotlights is the Brooklyn-based married couple of Mario and Sarah Quintero, both formerly of Sleep Lady, whose 2012 album So Long Lonely Ghost was produced by Aaron Harris of Isis.

In Spotlights, the Quinteros summon a supreme sound, equally heavy and dreamy. A tar-pit sludge-rock foundation is blanketed by layers of shimmering shoegaze. Their debut full length Tidals was released on Crowquill Records in the spring of 2016 as a follow up to the synth laden, doom-pop EP, Demonstration. <a href=""https://www.last.fm/music/Spotlights"">Read more on Last.fm</a>",34710,498310,Som
veronicavon,"Bewitchingly dreamy and glowing with fuzz, veronicavon is the brainchild of songwriters Chris Hackman (Human Barbie) and Xuan Nguyen (Xuan), who joined forces in 2020 with a (secret) plan to stay sane and explore uncharted horizons in lo-fi pop.  Together, they conjured a universe of grainy synths, cassette-drenched drums, and warbling guitars, where Nguyen’s enchanting vocals swirl in a wistful, playful, and instantly addictive dreamscape…

Dubbed by Flood Magazine as ""casually devastating <a href=""https://www.last.fm/music/veronicavon"">Read more on Last.fm</a>",11186,62290,Glitter Party
Resist the Undertow,"RESIST THE UNDERTOW formed in early 2012 to reunite and redefine what’s seemingly becoming a dead and ultimately drowning scene. Winter’s “Visions” EP was the first step into a promising future of new relationships, touring, and of course new music. “RTU” delivers an aggressive approach at modern metalcore with twists of rock, hardcore, and even electronic “pop.” With this unique dynamic, RESIST THE UNDERTOW is sure to find their way onto your computer, mp3 player, or wherever music takes you. <a href=""https://www.last.fm/music/Resist+the+Undertow"">Read more on Last.fm</a>",1133,13315,Empire Voices
Levels,"Formed in the latter months of 2015, founding members, drummer Dalton Kennerly, and guitarist Rob Mathews, began writing what would eventually become the Exist EP for the band and creating a solid foundation for their music. Soon after, both guitarist Jager Felice and original vocalist Jake Sanders were brought onto the project. Levels originated in Conway, Arkansas where Kennerly, Mathews, Felice, and Sanders were all attending college. With close proximity and ease of collaboration the band began to advance quickly towards its goals. <a href=""https://www.last.fm/music/Levels"">Read more on Last.fm</a>",21433,133632,AVRALIZE
Rogue,"There are multiple bands named Rogue.

1) Rogue is the artist alias of Joel Hunt of Birmingham, England. Rogue burst onto the scene in October 2011, releasing Dubstep remixes and original tracks on his Youtube channel. Now, he sits among some of the most exciting up and coming EDM producers around, well known for his releases on Monstercat. His first EP Dreams was released on the 26th of November 2012.
He is critically acclaimed for his unique style <a href=""https://www.last.fm/music/Rogue"">Read more on Last.fm</a>",167193,2473100,Stephen Walking
Gravebound,"gnawin' <a href=""https://www.last.fm/music/Gravebound"">Read more on Last.fm</a>",7993,41341,In Deception
Fucked Up,"Fucked Up is a hardcore punk band from Toronto, Ontario, Canada.

The band formed and played their first shows in early 2001. The initial practicing lineup consisted of 10,000 Marbles (Guitar), Concentration Camp (Vocals), and Mustard Gas (Bass Guitar). Just prior to recording their demo tape, Concentration Camp moved to guitar and vocal duties were taken over by Pink Eyes (also known as Mr. Damian). Drums are played by Mr. Jo (also credited as G. Beat or J. Falco) and Young Governor was added as a third guitarist in 2007. <a href=""https://www.last.fm/music/Fucked+Up"">Read more on Last.fm</a>",250623,8210610,Chubby and The Gang
Jimmy Eat World,"Jimmy Eat World is an alternative rock band formed in Mesa, Arizona, United States, in 1993. The band is composed of lead guitarist/lead vocalist Jim Adkins, drummer Zach Lind, rhythm guitarist/vocalist Tom Linton, and bassist Rick Burch. Jimmy Eat World has released ten studio albums, the last nine featuring the current lineup.

The four-piece's commercial breakthrough came with the successful release of several singles from the album Bleed American (2001). <a href=""https://www.last.fm/music/Jimmy+Eat+World"">Read more on Last.fm</a>",2877201,91836011,The Get Up Kids
Motionless in White,"Motionless in White is an American alternative metal band from Scranton, Pennsylvania. Formed in 2005, the band currently consists of founder Chris ""Motionless"" Cerulli (lead vocals), Ricky ""Horror"" Olson (rhythm guitar), Justin Morrow (bass), Ryan Sitkowski (lead guitar), and Vinny Mauro (drums). The band has stated that their band name is from the Eighteen Visions song, ""Motionless and White"". Motionless In White has gothic, horror themed lyrics and a gothic rock and sometimes industrial metal sound, goth appearances, and their intense gigs. <a href=""https://www.last.fm/music/Motionless+in+White"">Read more on Last.fm</a>",673904,39631062,Ice Nine Kills
Spirit Ghost,"Originally Sexy Girls. <a href=""https://www.last.fm/music/Spirit+Ghost"">Read more on Last.fm</a>",7898,81286,The Shed
Convictions,"Convictions is the name of multiple artists.

1)  Convictions is a metalcore band from Fremont, Ohio, United States. They were formed in 2012. https://www.convictionsrock.com/

2)  Convictions was four dudes from Birmingham, AL playing honest, passionate, heartfelt hardcore. Youth Crew. XXX. They called it quits on April 29th, 2012. Undefeated Youth will never die.

Bandcamp - http://convictions.bandcamp.com/
Soundcloud - http://soundcloud.com/convictions/sets/undefeated-youth <a href=""https://www.last.fm/music/Convictions"">Read more on Last.fm</a>",25380,529765,Bloodlines
Highly Suspect,"A rock music trio from Massachusetts that started in 2009 as a cover band. Since their formation they have played over 800 live shows, and have released five full length albums, their self-titled album Highly Suspect (2011), Mister Asylum (2015), The Boy Who Died Wolf (2016),  MCID (2019) and The Midnight Demon Club (2022).

In addition to this, they've released three EPs: The Gang Lion EP (2010), The Worst Humans (2012), Black Ocean EP (2013). <a href=""https://www.last.fm/music/Highly+Suspect"">Read more on Last.fm</a>",352848,8586743,Cleopatrick
Grandson,"Grandson is an alternative artist hailing from Toronto, Canada. Born in the small town of Englewood New Jersey, he relocated to the cultural melting pot of Toronto at a young age, and grew up surrounded by music ranging from jazz to rock and roll to rap, dancehall and r&b. He began playing guitar and piano in high school.

At 17, he relocated to Montreal, QC to attend university, and began working in nightclubs cleaning tables and DJing. He started writing music at this time, incorporating the unique blend of sounds he grew up surrounded by. <a href=""https://www.last.fm/music/Grandson"">Read more on Last.fm</a>",647548,18703809,no data
Knox,"There are several artists/acts called Knox

1. Knox is British punk rock musician Ian M. Carnochan (born 4 September 1945 in Cricklewood, London, United Kingdom), who is perhaps best known as a founding member of British punk vband The Vibrators, but he also records under his own moniker. Born in London, he spent his formulative years in Cricklewood and then Watford, where he became interested in the guitar at the age of thirteen. He was in various school bands <a href=""https://www.last.fm/music/Knox"">Read more on Last.fm</a>",122211,2076929,Beauty School Dropout
Tranzhumanist," <a href=""https://www.last.fm/music/Tranzhumanist"">Read more on Last.fm</a>",121,2373,Ceterum
Victoria,"There are various artists named Victoria:

1) Victoria Georgieva (born 1997) is a Bulgarian singer-songwriter. She began her career after participating in season four of X Factor Bulgaria. Georgieva would have represented Bulgaria at the Eurovision Song Contest 2020 in Rotterdam, with her song ""Tears Getting Sober"". Due to the 2020 contest's cancellation, Georgieva represented Bulgaria at the Eurovision Song Contest 2021 instead, this time with ""Growing Up Is Getting Old"". <a href=""https://www.last.fm/music/Victoria"">Read more on Last.fm</a>",148119,1997525,Jilly
Deep Dive,"Romuald Dylikowski <a href=""https://www.last.fm/music/Deep+Dive"">Read more on Last.fm</a>",3747,10155,Boxing Day
Splitshift," <a href=""https://www.last.fm/music/+noredirect/Splitshift"">Read more on Last.fm</a>",467,3453,no data
Glass Houses,"Glass Houses is an Electronic project fronted by Nathan Edwards, and was formed in 2014. After leaving behind his previous project Catering To Cowards, Nathan was inspired by various types of music, from 90's grunge and Alternative Rock to Hip Hop and Pop. 

Glass Houses released two EPs on July 7th 2015, both completely free. The first EP, Closed Circuit, was an instrumental project inspired by The Twilight Zone. The second EP, Remixes Vol. 1: Coronary <a href=""https://www.last.fm/music/Glass+Houses"">Read more on Last.fm</a>",5830,39999,Deadships
Year Of The Knife,"Year Of The Knife is a five-piece metalcore band from Delaware. By its very nature, hardcore is a conduit for channeling frustration, aggression, and discontent into musical form, but for Year Of The Knife, that process is so much more than just a simple release. The band’s debut full-length Internal Incarceration is a profound reaction to the very real losses and the challenges of the world around them, and a way to turn that discontent into community, compassion, and change. <a href=""https://www.last.fm/music/Year+Of+The+Knife"">Read more on Last.fm</a>",48777,1032752,no data
Transgressions," <a href=""https://www.last.fm/music/+noredirect/Transgressions"">Read more on Last.fm</a>",5420,35089,no data
Matchbox Twenty,"Matchbox Twenty, originally Matchbox 20 and typeset as matchbox twenty on most official merchandise, is a rock band formed in Orlando, Florida, who have sold in excess of 39 million albums worldwide. The band have been well received in many countries.

The current members of the band are Rob Thomas (vocals, piano), Paul Doucette (drums, now guitar), Kyle Cook (lead guitar, vocals) and Brian Yale (bass). Adam Gaynor (rhythm guitar), who has left the band, performed on their first three albums, as well. <a href=""https://www.last.fm/music/Matchbox+Twenty"">Read more on Last.fm</a>",1752944,33284851,Rob Thomas
Blur,"Blur is an English rock band that formed in London in 1988, consisting of singer Damon Albarn, guitarist Graham Coxon, bassist Alex James, and drummer Dave Rowntree. The group has been referred to as one of the ""Big Four"" of the Britpop genre, alongside Pulp, Suede, and Oasis. Their debut album, Leisure (1991), incorporated the sounds of Madchester and shoegazing. Following a stylistic change influenced by English guitar pop groups such as the Kinks <a href=""https://www.last.fm/music/Blur"">Read more on Last.fm</a>",4060434,149229213,Graham Coxon
Mike Shinoda,"Michael Kenji Shinoda (born February 11, 1977) is an American musician, songwriter, rapper, singer, record producer and graphic designer. He co-founded Linkin Park in 1996 and is the band's rhythm guitarist, primary songwriter, keyboardist, producer, and lead vocalist. Shinoda later created a hip-hop-driven side project, Fort Minor, in 2004. He served as a producer for tracks and albums by Lupe Fiasco, Styles of Beyond and The X-Ecutioners.

Shinoda is also the co-founder of Machine Shop Records, a California-based record label. <a href=""https://www.last.fm/music/Mike+Shinoda"">Read more on Last.fm</a>",365697,6961701,Linkin Park
Royal Blood,"There are several artists with this name:
---
1) Formed at the beginning of 2011, Royal Blood is a 2-piece band from Worthing, West Sussex, UK. Having known each other for years in different bands, Mike Kerr (Bassist/Vocalist) & Ben Thatcher (Drums) finally came together and went into the studio to record ‘Figure It Out’ – the first track that brought attention to the band. At the tail end of 2013, Royal Blood released ‘Out of The Black’, their debut single on Black Mammoth Records.  <a href=""https://www.last.fm/music/Royal+Blood"">Read more on Last.fm</a>",926044,36083357,Cleopatrick
Hinder,"1) Hinder is a hard rock group inspired by post-grunge music that was formed in Oklahoma City in July 2001 when guitarist Joe Garvey and drummer Cody Hanson discovered Austin Winkler singing for a cover band at a college dorm party. ""I heard him and was blown away,"" said Cody. ""He has the kind of charisma very few people have and that unique voice. You can't really compare him to anybody."" Hinder's perhaps best known for their number one smash ""Lips Of An Angel"". <a href=""https://www.last.fm/music/Hinder"">Read more on Last.fm</a>",1199700,19084329,Saving Abel
belowground," <a href=""https://www.last.fm/music/belowground"">Read more on Last.fm</a>",7968,319992,Hard Christ
Waterparks,"Waterparks are an American rock band formed in Houston, Texas in 2011. The group currently consists of lead vocalist and rhythm guitarist Awsten Knight, backing vocalist and guitarist Geoff Wigington, and drummer Otto Wood.

The band has released three EPs, two of which (Airplane Conversations & Black Light)  were released independently with one released via Equal Vision (Cluster). Additionally, the band has released five studio albums (Double Dare, Entertainment, FANDOM, Greatest Hits and INTELLECUAL PROPERTY). <a href=""https://www.last.fm/music/Waterparks"">Read more on Last.fm</a>",528478,53929310,With Confidence
